"","x_Glc","reaction","phi","rel_phi","mu","mu_norm","opt_phi_nonzero","convergence","f.tC","f.ATPS","f.EAA","f.ENT","f.RNAp","f.DNAp","f.r","v.tC","v.ATPS","v.EAA","v.ENT","v.RNAp","v.DNAp","v.r","p.tC","p.ATPS","p.EAA","p.ENT","p.RNAp","p.DNAp","p.r","c.x_C","c.x_W","c.C","c.AA","c.NT","c.ATP","c.RNA","c.DNA","c.p","shape"
"134",1,"EAA",0.28,1.22023564705405,0.93504192941439,0.958106042022332,TRUE,4,1.19042356322796,0.380847127253975,0.626719242971099,0.226206279239862,0.167106745764367,0.0340171246596317,0.535162344742382,282.726370126781,90.4514403005892,148.846227617801,53.724138369667,39.6879607503291,8.07908922021745,127.101404769973,9.14702962174881,11.5644492470729,38.0607459468639,2.5815071063382,11.1957899086919,1.70930523740216,61.6724084964472,1,1e-05,20.5903493056178,24.5863215458909,6.37093183922928,15.4356985556494,42.4451134241491,8.64034966354645,135.931235564565,19
"135",1,"EAA",0.29,1.2638154915917,0.920476256025205,0.943181085994913,TRUE,4,1.19027956800368,0.380559135629988,0.634111099898164,0.228881892487319,0.168718375873504,0.0345587743030908,0.535518125641028,278.288516416348,88.9750946836634,148.255789629125,53.5128082570475,39.4465197724608,8.07987492056558,125.204656708217,9.00345200170537,11.8367558507718,39.4462650822117,2.66644776801333,11.0418455086175,1.69628520684081,60.3305524946604,1,1e-05,18.4435701374824,26.0857359325764,6.50360454692398,15.3130893732664,42.85446747187,8.77792867298506,136.021603912821,19
"136",1,"EAA",0.3,1.30739533612934,0.904737370726518,0.927053979150825,TRUE,4,1.18998817286156,0.379976347308062,0.640840583262842,0.230848245329819,0.169890680020235,0.0349600695923394,0.535763076014787,273.463199760447,87.3198155560477,147.267275786442,53.0496867671989,39.0414375767216,8.03393908662086,123.120118688396,8.84733881577916,12.1033142975633,40.8251463482572,2.74676043672327,10.8672624245997,1.67719728914927,59.0168016956841,1,1e-05,16.5835411006279,27.5204966613587,6.60336391218032,15.1766864151953,43.1522327251396,8.8798576764542,136.083821307756,19
"137",1,"EAA",0.31,1.35097518066699,0.888088702672909,0.909994648491956,TRUE,4,1.18956649150166,0.379132983160838,0.646982908133925,0.232233863401188,0.170704806352434,0.0352469651663955,0.53587104095659,268.335902793941,85.5227446655778,145.942865730196,52.3860446980283,38.506656543445,7.95081761821648,120.878858461032,8.6814556786275,12.3630168937854,42.1944857266977,2.82289545741342,10.6760842509144,1.65329074974279,57.7200156457927,1,1e-05,14.9721218657951,28.9003325568821,6.67565133811908,15.0288998504414,43.3590208135181,8.95272915226446,136.111244402974,19
"138",1,"EAA",0.32,1.39455502520463,0.870736179636781,0.892214101286273,TRUE,4,1.1890279090325,0.378055819376687,0.652617609321477,0.233143416541205,0.171225056101423,0.0354409425272445,0.535816156909188,262.973723224087,83.6134674827914,144.337472031685,51.5636275879451,37.8693302067931,7.8383665683205,118.504846417511,8.50797339842636,12.614401276122,43.5511370644554,2.89509496500998,10.4715634050309,1.62558894091528,56.431544804974,1,1e-05,13.5737454942617,30.2387371730485,6.7252641497844,14.8717855097059,43.4911642497615,9.0019994019201,136.097303854934,19
"139",1,"EAA",0.33,1.43813486974228,0.852840245120293,0.873876738598567,TRUE,4,1.18838247074677,0.37676494185654,0.657822041723279,0.233659648082247,0.171501079832262,0.0355592238294554,0.535573364541878,257.429101002676,81.6153575628786,142.498346272438,50.6156852924769,37.1508078324855,7.70288964041803,116.016663951932,8.32858856185128,12.8557877907747,44.8917594658196,2.96343265151821,10.2562770964589,1.59491088898654,55.1448781382277,1,1e-05,12.3567559646038,31.5509931470025,6.75623348281435,14.7070656357641,43.5612742773946,9.03204285268167,136.035634593637,19
"140",1,"EAA",0.34,1.48171471427992,0.834526245961276,0.855110999121157,TRUE,4,1.18763733343726,0.375274666629663,0.662667841811508,0.233846781259,0.17157061641246,0.0356153525178096,0.535118253376036,251.743089460961,79.5468459216928,140.46548141194,49.5684242295271,36.367766337716,7.54937439455988,113.428837692356,8.14462936491345,13.0853624231421,46.2128123602978,3.02785229376198,10.0322620989517,1.56190447413032,53.8552133423158,1,1e-05,11.2937984511021,32.8529156362089,6.77184633149749,14.536167146486,43.578936568765,9.04629953952363,135.920036357513,19
"141",1,"EAA",0.35,1.52529455881757,0.815892781972379,0.836017914768513,TRUE,4,1.18679719971708,0.373594399270745,0.667219515593233,0.233754051910465,0.171461968421345,0.0356198727119869,0.534426596613662,245.948014304206,77.4224953325782,138.272415037961,48.4424339024786,35.5332239341088,7.38174724828321,110.752839878472,7.95714163925373,13.3012190330089,47.5105244475149,3.08819834520451,9.80112832768553,1.5270803782917,52.559063368911,1,1e-05,10.3616662193217,34.1601843954187,6.774741537392,14.3602646808847,43.5513399790215,9.04744766884468,135.74435553987,19
"142",1,"EAA",0.36,1.56887440335521,0.79701824438334,0.816677810399331,TRUE,4,1.18586469993803,0.371729400835132,0.67153421721701,0.233418950492415,0.171196164323629,0.0355809670745748,0.533473753620502,240.069573510079,75.2538790675791,135.947155803809,47.2539471803258,34.6574024489328,7.20310469745471,107.997831891942,7.76695679003195,13.5013763546774,48.7808399406737,3.14423977542803,9.56415815300131,1.49084238108859,51.2539200247065,1,1e-05,9.54088875773147,35.4880383961514,6.76702204992964,14.1803258796329,43.4838257382019,9.03756563694199,135.502333419607,19
"143",1,"EAA",0.37,1.61245424789285,0.777965778327064,0.79715538870924,TRUE,4,1.18484070466297,0.36968140986638,0.675662286171998,0.232869775125048,0.170788607365544,0.0355049701448735,0.532234235675052,234.128442333166,73.0502693829751,133.513102632403,46.0158378269175,33.7483937320667,7.01589954024185,105.17124543795,7.57474372254361,13.6837832066113,50.0193734286114,3.19568631825028,9.32238424309544,1.45351165105108,49.9380132913001,1,1e-05,8.81522489385413,36.851208701724,6.75035419411614,13.9971475925614,43.3803062708481,9.01826241679786,135.187495861463,19
"144",1,"EAA",0.38,1.6560340924305,0.75878705169294,0.777503592048145,TRUE,4,1.18372459675368,0.367449193711041,0.679647971006933,0.232127800376774,0.170250410794417,0.0353968083331207,0.530681272239306,228.141503783933,70.819185347109,130.989852347798,44.7384345930203,32.8126870430767,6.8220945179449,102.279215799585,7.38104865183312,13.846319644099,51.221356383902,3.24220209637591,9.07664897632436,1.41534638281988,48.6101210134294,1,1e-05,8.1711601540034,38.2639425336688,6.72606763730598,13.8113928419755,43.2436043417819,8.99078931661265,134.793043148784,19
"145",1,"EAA",0.39,1.69961393696814,0.739525077353397,0.757766494260933,TRUE,4,1.18251451654905,0.365029039092846,0.683530280430153,0.231208889430895,0.169589409398165,0.0352603237077015,0.528786745026482,222.122781387903,68.5668246063287,128.393897011158,43.4301320476585,31.8555677602877,6.62327697883072,99.3269688638666,7.18632528019686,13.9868057664614,52.3816148525089,3.28341680133105,8.82765322121769,1.37655666971223,47.2694606452984,1,1e-05,7.59744398266641,39.7400485779263,6.6952257065572,13.6236155259014,43.0757099871339,8.95612222175619,134.311833236726,19
"146",1,"EAA",0.4,1.74319378150579,0.720216342079659,0.737981482115901,TRUE,4,1.18120764397104,0.362415287585549,0.687343731510606,0.230124787215784,0.168810962322478,0.0350985366576653,0.526521384589916,216.084162338648,66.2984228356075,125.739191767228,42.0978666474847,30.8814251018579,6.42074907971885,96.3191636315609,6.99095819330921,14.1030244766526,53.4945726707489,3.31893723401304,8.57599405970836,1.33731618080104,45.9156288706056,1,1e-05,7.08468753945692,41.2928992762587,6.65868321185288,13.4342855909161,42.8779844299094,8.91502831104698,133.736431685839,19
"147",1,"EAA",0.41,1.78677362604343,0.700892414493853,0.718180902919246,TRUE,4,1.17980039670485,0.359600793499095,0.691118939277436,0.228884178863978,0.167918610441112,0.0349138438570503,0.523855111547974,210.035939761486,64.0185329760095,123.037605601359,40.7474889299078,29.893991598873,6.21559547333826,93.2601827903629,6.79528040404809,14.1927518795837,54.5542713017978,3.34835965886906,8.32219496841685,1.29777075443851,44.5485693660316,1,1e-05,6.62502699364076,42.9353902657676,6.61713803971733,13.243802964603,42.6513270520423,8.86811633969078,133.059198333186,19
"148",1,"EAA",0.42,1.83035347058108,0.681581146387962,0.698393295466225,TRUE,4,1.17828881711072,0.356577644502959,0.694883058743497,0.227493487822644,0.166914602825342,0.0347081655002937,0.520758063659209,203.98725845658,61.7312963280281,120.299274713127,39.3840391453922,28.8965249710174,6.00873353260118,90.1544750169831,6.59958777359522,14.253824325411,55.5544701061701,3.3712855937901,8.06673110472278,1.25804498298774,43.168604282762,1,1e-05,6.21183526339437,44.6797527271689,6.57116275224004,13.0525166272929,42.396309117637,8.8158740370746,132.272548169439,19
