"","x_Glc","reaction","phi","rel_phi","mu","mu_norm","opt_phi_nonzero","convergence","f.tC","f.ATPS","f.EAA","f.ENT","f.RNAp","f.DNAp","f.r","v.tC","v.ATPS","v.EAA","v.ENT","v.RNAp","v.DNAp","v.r","p.tC","p.ATPS","p.EAA","p.ENT","p.RNAp","p.DNAp","p.r","c.x_C","c.x_W","c.C","c.AA","c.NT","c.ATP","c.rRNA","c.DNA","c.p","shape"
"122",1,"EAA",0.16,0.659119914306895,0.780810469542088,0.825562397156126,TRUE,4,1.16181830339193,0.323636607852688,0.411941727833944,0.19202753581065,0.172892794829816,0.0115977118204677,0.377725112753984,230.418613328487,64.1855083415703,81.6986971392362,38.0840260419362,34.2891120951241,2.30012616228691,74.9126575524082,7.45471984298045,6.03043396492359,15.3517082235015,1.64507148691029,20.5134383468869,1.03203670211491,43.9147700721944,1,1e-05,86.3162044539875,5.93070861505495,1.9144054067331,17.0359140597985,43.9147698867732,2.94581880239879,95.942178639512,19
"123",1,"EAA",0.17,0.700314908951076,0.815960838866707,0.862727399794441,TRUE,4,1.16375294567293,0.327505891079751,0.425075765904635,0.201415621874143,0.178530324142364,0.0139322693733015,0.385964657785873,241.19251476536,67.8769233312825,88.0986753464813,41.7442039854625,37.0011332747885,2.88751929610963,79.9927396687251,7.80328724240871,6.42064262737246,16.6669342858672,1.7759317355507,18.9144792924131,1.10704563142237,45.3467022625772,1,1e-05,81.4157017466746,6.5194204974733,2.2740692030534,16.8702867560028,45.3467023321604,3.53879642081858,98.0350230776118,19
"124",1,"EAA",0.18,0.741509903595257,0.848063655596557,0.896670180237051,TRUE,4,1.1659756770555,0.331951356285728,0.44023344461794,0.211097527644869,0.183930853769889,0.0165735745042492,0.395772515845317,251.160685135171,71.5050336957451,94.8298800270727,45.4721318094033,39.6202083451723,3.57008332981538,85.2526327893962,8.12578687202024,6.82240349294809,18.0957247705219,1.90616600874612,17.6639580664129,1.19374313384591,46.7184366802154,1,1e-05,75.8944351327572,7.26987230337969,2.69064724016558,16.6907012411657,46.7184368575518,4.20968792407931,100.526219024711,19
"125",1,"EAA",0.19,0.782704898239437,0.876465239124589,0.92669959236082,TRUE,4,1.16845680972229,0.336913619205419,0.457027555191677,0.220835588752236,0.188942467571701,0.0194504681725119,0.406661445274996,260.124391393562,75.004441258587,101.74446642369,49.1628981441489,42.0627822753392,4.33010544642809,90.5318537024278,8.41578913332111,7.23418086656878,19.6265143751669,2.0340895128915,16.7006261622728,1.28942027355643,47.9913867760714,1,1e-05,69.8854635782199,8.2098855444262,3.16043386403803,16.5204042648117,47.991386763212,4.94041891581802,103.292007099849,19
"126",1,"EAA",0.2,0.823899892883618,0.900508796965948,0.952121199808419,TRUE,4,1.17110787141285,0.342215742910303,0.474945726125941,0.230323403080062,0.193404475258795,0.0224543152991147,0.418055984200903,267.866606862447,78.2747448855452,108.633972332279,52.6816956576654,44.2372575611545,5.13595834800176,95.6216252148814,8.66627257496154,7.65148755007162,21.2383058681486,2.15795198311238,15.9579255451065,1.38953981505654,49.1247366505723,1,1e-05,63.5764212316064,9.36127347431432,3.67401158062672,16.373940913969,49.1247367157339,5.70339608597513,106.186219987029,19
"127",1,"EAA",0.21,0.865094887527799,0.919636567464829,0.972345272975072,TRUE,4,1.17379659390477,0.347593188209591,0.493422133751578,0.239215459460349,0.197175000219143,0.0254460628561628,0.429389514322831,274.184432712204,81.193489245723,115.257335498196,55.8777861417499,46.057652459418,5.94388699473611,100.300103960539,8.87067282304189,8.06766324218325,22.9047274018898,2.27600751250385,15.3752471736897,1.48816852634431,50.0824499583463,1,1e-05,57.1841160573561,10.7349456461836,4.21497668180101,16.2552749047254,50.0824500556623,6.46329996546536,109.064936637999,19
"128",1,"EAA",0.22,0.90628988217198,0.933505418047207,0.987009012741911,TRUE,4,1.17637384129932,0.352747683471286,0.511890361811557,0.247169137162113,0.200154400090578,0.0282743306156487,0.440178012507589,278.930444043487,83.6401359259078,121.374516254097,58.606367093581,47.4586851003579,6.70413716862698,104.370774133596,9.02422024846575,8.47542930889183,24.5982654385883,2.38667550500317,14.902529488816,1.57887752749461,50.8392176596678,1,1e-05,50.9294598105545,12.3245473809641,4.76006323979509,16.1598166815501,50.8392176230068,7.18167997637477,111.805215176928,19
"129",1,"EAA",0.23,0.947484876816161,0.942075632087284,0.996070426136145,TRUE,4,1.17870508765813,0.357410175465352,0.529833838124583,0.253902411807849,0.202301998282569,0.0308044302703988,0.450074000310944,282.049052487008,85.5236839093509,126.782461179922,60.7555998734607,48.4082808577613,7.37110619199095,107.696952075562,9.12511640399143,8.868733119279,26.2944663048393,2.48883482956053,14.5009035226352,1.65603432694546,51.3847075717288,1,1e-05,45.0100671436845,14.1017123508233,5.28217974673963,16.0782118083844,51.3847075637726,7.82432528868129,114.31879607898,19
"130",1,"EAA",0.24,0.988679871460342,0.945628165749847,0.999826572244385,TRUE,4,1.18069638045188,0.361392761125626,0.546835684152601,0.259248441275805,0.203640219591066,0.0329466240245516,0.458893813163022,283.590937148765,86.8027661498986,131.344219142834,62.2687675112752,48.9122535404981,7.91343493357259,110.221500363087,9.17500090775417,9.24416870926141,27.9753324599317,2.58210978841012,14.1418147600555,1.71598612074289,51.7246157972518,1,1e-05,39.5747586962829,16.01694410221,5.7560458056877,16.0001645458675,51.7246157761307,8.36844250223611,116.559028543408,19
"131",1,"EAA",0.25,1.02987486610452,0.94470053447867,0.998845774053552,TRUE,4,1.18230403970734,0.364608079321957,0.562598095866962,0.263175360350193,0.204243003094453,0.034667117148945,0.466601342280964,283.698507589865,87.4891436423164,134.997627352999,63.1499635104487,49.008912443462,8.31851120125852,111.962828510088,9.17848112790741,9.60102816212845,29.6291852469285,2.66686326112851,13.8059492528572,1.75751110019613,51.8777227882185,1,1e-05,34.7139138996523,18.0055799106896,6.16337098712592,15.9172237331207,51.877722785991,8.80544775583202,118.516740939365,19
"132",1,"EAA",0.26,1.0710698607487,0.939960628382522,0.993834201602013,TRUE,4,1.18353500716759,0.367070013535561,0.577010141695579,0.265780806470887,0.204215354878895,0.0359867736642646,0.473296245894966,282.568982498689,87.6379655881499,137.761171104301,63.4551674410467,48.7564158975208,8.59184219827813,112.99947852244,9.14193766907525,9.94204189739267,31.2564840080688,2.74431443392805,13.4801651521546,1.78160324639341,51.8707000503086,1,1e-05,30.4427862122351,20.0080326451975,6.49698419364285,15.8236099431915,51.8707001392393,9.14064051072321,120.217246457321,19
