"","convergence","mu","x_C","x_W","C","AA","NT","ATP","RNA","DNA","p","tau tC","tau tC2","tau RESP","tau FERM","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v tC2","v RESP","v FERM","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p tC2","p RESP","p FERM","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f tC2","f RESP","f FERM","f EAA","f ENT","f RNAp","f DNAp","f r"
"11",4,0.903795654986235,0.0725381502864057,0.001,32.8902458366621,14.6723296607729,5.53656605276863,14.9547180405021,40.4136928673359,7.7576060749536,137.774841394405,0.0767285457577419,10.1,0.246205184340803,0.153974499313546,0.266889132143479,0.0606566209416998,0.298228470422275,0.223671352816706,0.521302364648187,229.564096300874,1.43091023737191e-11,25.9680394884181,1.22023914528403e-13,125.329060512745,48.5409350211208,36.5257200154464,7.01129066363788,124.520303018681,17.6141192673563,1.44521933974563e-10,6.39346594921522,1.87885711437897e-14,33.448964192604,2.9443290957318,10.8930096112788,1.56822486772703,64.9127284103471,0.999999999714111,6.23316215392601e-14,0.113118906220246,5.31546162748328e-16,0.545943649274556,0.211448287382118,0.159109027036755,0.0305417562006047,0.542420635411043
"12",4,0.88426795859064,0.055798577143389,0.001,32.0546512235187,14.5386415614543,5.3857085498579,14.8264262934388,40.0273489486775,7.58895211275871,139.578271458221,0.0900696901302258,10.1,0.246607565872369,0.154980453142461,0.268632785446932,0.0610529057833937,0.301770894986219,0.226328171239664,0.524337163437094,224.604061612828,6.26316406223483e-13,25.4529930282908,1.77798595085741e-15,123.938188743602,46.8679788401805,35.3949021426422,6.71066719259126,123.424593165971,20.2300182314576,6.32579570285718e-12,6.27690065487316,2.75553068344811e-16,33.2938608654414,2.86142629638763,10.6811512975348,1.51881303349719,64.7161010790225,1.00000000058238,2.78853553266495e-15,0.113323832438035,7.91608993677848e-18,0.551807424700208,0.208669329178323,0.157587987986919,0.0298777642234595,0.549520753772522
"13",4,0.860441648023757,0.0429219824179915,0.001,31.0749226912926,14.3728309937095,5.20785509964363,14.665990625921,39.544887839312,7.38573612856737,141.747776234981,0.107413177814455,10.1,0.247106916070522,0.156228828637845,0.270796636305597,0.0615446900694539,0.306265978400355,0.229699483800266,0.528217397605551,218.552178265408,2.13786750846438e-12,24.8157981628014,3.73329252876505e-14,122.136103555591,44.8621188543117,34.0260684633723,6.35499496633311,121.965690187329,23.4753839857588,2.15924618354902e-11,6.13215535383838,5.8324791873138e-15,33.0740460143261,2.76102520074762,10.4210271490522,1.45973906332,64.4243994679161,0.999999998478049,9.78195469008061e-15,0.113546331690626,1.70819277698961e-16,0.558841848839339,0.205269602628043,0.155688534800441,0.0290777012935723,0.558062111161341
"14",4,0.831789395270419,0.0330169095523012,0.001,29.9485603660684,14.1696414929999,5.00225562535806,14.4676346548574,38.9492446708804,7.14490577030588,144.317757455873,0.129959711803953,10.1,0.247721374761685,0.157764975365752,0.273459290633969,0.0621498387804476,0.311944441219592,0.233958330914694,0.53315269252066,211.274506428916,1.03203072879635e-14,24.0382231006575,7.23834969665415e-15,119.823939709564,42.5014487025827,32.3975686710312,5.94305684994685,120.041980201003,27.4571739670243,1.04235103608431e-13,5.95478167332298,1.14195806158134e-15,32.7669695539449,2.64145818480098,10.1062414559582,1.39042766114471,64.0007049596767,1.00000000014308,4.88478589484361e-17,0.113777206300963,3.42604028287019e-17,0.567148122847581,0.201166953017891,0.153343482956222,0.0281295502767948,0.568180147464066
"15",4,0.797908831740623,0.0253976227325394,0.001,28.680705952926,13.9241344468612,4.76970945604169,14.2257498275064,38.2240680444674,6.86487162184818,147.310760749826,0.1592702059903,10.1,0.248470758358042,0.159638434356644,0.276706619551516,0.06288786807989,0.319082471791396,0.239311853843547,0.539389857389086,202.668843341489,2.78153178604512e-12,23.1049071267716,6.12626386191961e-14,116.896691160939,39.7826564733857,30.499321477735,5.47754169583824,117.540557012716,32.2791084268147,2.80934710390557e-11,5.74089379558107,9.77987171372533e-15,32.346088247901,2.50184645216586,9.7317988850761,1.31084065773637,63.4001842845226,1.00000000039163,1.37245160197005e-14,0.114003251584602,3.02279509929225e-16,0.576786689455529,0.196293894182509,0.150488456867982,0.0270270536293235,0.579963624999314
"16",4,0.75860599418505,0.0195366328711841,0.001,27.2846649285374,13.6322636242107,4.51272596608067,13.9354999596082,37.3554247818948,6.5460022383097,150.733418804983,0.197373848432551,10.1,0.249376470734318,0.161902715297335,0.280631373182047,0.0637798575413743,0.328010617606431,0.246007963204824,0.547214510533558,192.685922753331,3.39384402655215e-12,22.0062813042709,4.78932493524582e-14,113.254064426156,36.7272666587879,28.3380491548741,4.96583653593049,114.347275029466,38.0311621126022,3.42778246681767e-11,5.48784876564569,7.7540471145753e-15,31.7826436183603,2.34245983538156,9.29518100505168,1.22163533181236,62.5724881360953,1.00000000119536,1.76133470578111e-14,0.114208038740577,2.48556037334491e-16,0.587765120270456,0.190606901520808,0.147068601503523,0.02577166235555,0.593438656712533
"17",4,0.713976906620676,0.0150281791316801,0.001,25.7814427746238,13.2915020948725,4.23552781915329,13.5935795335494,36.3338823268616,6.19104597268271,154.573019342819,0.246908583607477,10.1,0.250461391216978,0.164615016503984,0.285332695273572,0.0648483398349026,0.339122351041631,0.254341763281223,0.556950669897777,181.35013418495,2.0611134863207e-12,20.7416584850061,6.14926802875067e-14,108.815235127703,33.3858858117996,25.9415529092523,4.4202638523224,110.361566197404,44.7769047686321,2.0817246211839e-11,5.19498464030207,1.01226185804021e-14,31.0485443258149,2.16501926881284,8.79736041225651,1.12425770236793,61.465948224612,0.99999999946677,1.1365381638591e-14,0.11437354908595,3.39082628921595e-16,0.60002842324177,0.18409628393188,0.143046780814416,0.0243741967428453,0.608555194263067
"18",4,0.664469153272114,0.0115601377936001,0.001,24.1979239255388,12.9013738048786,3.94376382613968,13.1988613030394,35.1565516880613,5.80522559090687,158.796299949833,0.311303739334881,10.1,0.251750051655128,0.16783666759936,0.290916890505557,0.0661174751148992,0.352885695983996,0.264664271987997,0.568959834320525,168.775164989854,1.71856347005556e-14,19.3217604912276,2.62895627770861e-15,103.536283601544,29.8383468753371,23.3604441321334,3.8573933329435,105.51524297041,52.5403399682032,1.73574910475612e-13,4.86425420173458,4.4123526091503e-16,30.1204536798625,1.97283615699983,8.24356658606316,1.02091419823484,60.0339351587343,1.00000000034802,1.01825613428194e-16,0.114482249204814,1.55766772841347e-17,0.613456865195779,0.176793468917748,0.138411620819139,0.0228552188618381,0.625182283267057
"19",4,0.610904054395526,0.00889241368738467,0.001,22.5643611387744,12.4638216862923,3.64395220827138,12.7528930750263,33.8283912830795,5.39595283457289,163.350627978762,0.395017441780508,10.1,0.253268972932101,0.17163397079179,0.29749888270577,0.0676133824331295,0.369859264806716,0.277394448605037,0.583641203093376,155.169629941563,5.32557780341268e-13,17.7699501768343,8.28968304726704e-15,97.4266040296717,26.1884160305357,20.6659013885115,3.29640946396761,99.7915609202809,61.2947102615445,5.37883358144681e-12,4.50057703034142,1.42279121800783e-15,28.9843058446448,1.77068738839051,7.64347509412297,0.914405685633722,58.2424666740787,1.00000000080621,3.43210060481026e-15,0.11451951131064,5.34233603384385e-17,0.627871601839284,0.168772820180802,0.13318264284677,0.0212439087975311,0.643112708577803
"20",4,0.554445218021319,0.00684031822106513,0.001,20.9116747564859,11.9832739973976,3.34284691490178,12.2600650064492,32.3626290843546,4.97219747302265,168.167314720478,0.503845254959822,10.1,0.255047167070571,0.176079456137966,0.305204390639141,0.0693646342361684,0.39071243802518,0.293034328518885,0.601433162925164,140.829086460296,2.35119384594103e-13,16.1214907628818,1.31907459976971e-14,90.559676090926,22.5535415369378,17.9433049384181,2.7568111119751,93.2395634742552,70.9560669733466,2.37470578440044e-12,4.11174054802737,2.32261938132856e-15,27.639210757809,1.56441815943992,7.01067241871859,0.807840293051024,56.0773655700829,1.00000000768933,1.66953711276328e-15,0.114475576686996,9.3664926974045e-17,0.643046682070188,0.160148320757004,0.127411925528955,0.0195755806024514,0.662076042206606
"21",4,0.496510682920971,0.00526178324697318,0.001,19.2690089209345,11.4663727722215,3.04680073591399,11.727359403525,30.7800536659631,4.54363161408014,173.166773107197,0.645321412092929,10.1,0.257116839500717,0.181253637213332,0.314172971169775,0.0714029479931307,0.416251603513821,0.312188702635366,0.622817646072313,126.113713571077,4.48045914900514e-15,14.4206745037714,1.4136247851687e-14,83.0744140729696,19.0513562157925,15.2826254660315,2.25596163564824,85.979152774675,81.3838797259706,4.52526374049519e-14,3.70779825187827,2.56224633966742e-15,26.0997354974931,1.36032299707484,6.36141735613675,0.704285736228182,53.5493335424148,1.00000000086549,3.5527136788005e-17,0.114346601237184,1.12091282253414e-16,0.658726254207474,0.151064905574635,0.121181313645524,0.0178883134412604,0.681758949240931
"22",4,0.438640622116009,0.00404752557459475,0.001,17.6619470904213,10.9214288839856,2.76126476694325,11.1637366120054,29.1072854948257,4.11969824659175,178.264639487629,0.82924041636597,10.1,0.259514210305923,0.187247064226347,0.324561577992335,0.0737639949982579,0.447454713314561,0.335591034985921,0.648327930079609,111.414718272931,2.45372203477175e-14,12.7162796092433,3.83415203909565e-15,75.1652834895928,15.7859077145729,12.7676378175586,1.80706700181524,78.1941123661395,92.3895873699429,2.47825925511947e-13,3.30005526082209,7.17933713118122e-16,24.3957630196234,1.16443161770071,5.71293971935984,0.60643548542808,50.6954270147516,1.00000000229292,2.20233204233133e-16,0.114134647877041,3.44133352156811e-17,0.67464411190099,0.141686017749452,0.114595612184353,0.0162192844354006,0.701829289321373
"23",4,0.38234503482496,0.00311348121122673,0.001,16.1115083327142,10.3576946137128,2.49048816593645,10.5793166195498,27.3743879650856,3.70882885479242,183.377775241027,1.06833512192092,10.1,0.262280390196896,0.194162513953777,0.336548357519881,0.0764882630727002,0.485514324671018,0.364135743503263,0.67856013497344,97.1156387663248,8.62850453008248e-16,11.0563073673914,2.56293486846371e-15,67.062436782375,12.8367394020042,10.4664613198226,1.41805229764542,70.1135818606541,103.75204778185,8.7147895753833e-15,2.89985261045624,4.97625877160708e-16,22.5697529503891,0.981859900376191,5.08161689938901,0.516363527729627,47.5762815708367,0.999999999184323,8.88477348514992e-18,0.113846827337214,2.63905473817662e-17,0.690542095789909,0.132179940889033,0.107773180964904,0.0146016884046946,0.721959745043412
"24",4,0.328961235510692,0.00239498554709749,0.001,14.6338220463367,9.78460928078495,2.23742088931474,9.98447953701441,25.6123365376125,3.31788966884339,188.429442843858,1.37915823914236,10.1,0.265462307265907,0.202117306626306,0.35033666481893,0.0796219692770296,0.53189283859072,0.39891962894304,0.714188155056424,83.5561540841233,9.13357555838716e-15,9.48310495687817,2.44818256505552e-15,59.0061412500526,10.2529476965859,8.42546587172865,1.09145708475088,61.9859823245069,115.237158336167,9.22491131397103e-14,2.51740692189764,4.94820066178502e-16,20.6720147293781,0.816359886496557,4.48144495896299,0.435403655256074,44.2696543556997,1.00000000316443,1.09310626935918e-16,0.113493794572442,2.92998475054012e-17,0.706185463938021,0.122707272030593,0.100835970620522,0.0130625577513519,0.74184820017267
"25",4,0.279546865405511,0.00184229657469037,0.001,13.2403028432949,9.21112610858009,2.00378336628477,9.38907078076084,23.8507248497472,2.95192447288975,193.353066685745,1.78322829153023,10.1,0.269113694162635,0.211245773868126,0.366159341371418,0.0832180321298678,0.588391505327069,0.441293628995302,0.755982299502662,71.0049035634491,1.41896302334077e-15,8.02980967668645,2.9286430957514e-15,51.2210607681969,8.05274796170292,6.66739536939617,0.825201233310146,54.0512437085428,126.617952871718,1.43315265357417e-14,2.16093174551596,6.18663477145548e-16,18.7550698752284,0.670133838610721,3.92303879800974,0.364156046898833,40.861783509763,0.999999996485443,1.99840144432528e-17,0.113088100194234,4.12456455608241e-17,0.721373567424215,0.113411152318589,0.0939004915344378,0.0116217498932667,0.76123254600687
"26",4,0.234823027153531,0.00141715121130029,0.001,11.938146051903,8.64520739600993,1.79024291875126,8.80181423840831,22.1160301447147,2.61415242320804,198.094406734457,2.30851935963446,10.1,0.273296127783644,0.22170185792065,0.384283220395793,0.0873370955444984,0.65723713274589,0.492927849559417,0.804831087008171,59.6450488752645,9.02535726931476e-16,6.71858148906289,4.27883334155462e-15,43.8955091975124,6.22760659418046,5.19335314720067,0.613863185458452,46.517128251568,137.691750034892,9.11561084200791e-15,1.83616230515976,9.4862530155548e-16,16.8683076353332,0.543901072129487,3.41326453180301,0.302590259931728,37.438430895208,0.999999999635637,1.51317794791332e-17,0.112642735873441,7.1738282065019e-17,0.735945564791421,0.104411123963284,0.0870709848217116,0.0102919386740474,0.779899239112034
"27",4,0.195168549333589,0.00109011631638484,0.001,10.7309740514298,8.09351513851718,1.59663705736546,8.22995297686496,20.4305195833011,2.30615134295536,202.612249849505,2.99139774816995,10.1,0.278080155691713,0.233661927690822,0.405014007997425,0.092048638181233,0.741191414318964,0.555893560739223,0.861766961057865,49.5728115307195,2.75184383784108e-16,5.56058187161262,0,37.168784600902,4.74909641965093,3.98739486920436,0.450088212148304,39.5435388803424,148.291996783448,2.77936227621949e-15,1.54628747259456,0,15.0538784236043,0.437147858020237,2.95542284255376,0.250201138897871,34.0773153303862,0.999999999999758,5.55111512312578e-18,0.112169991975651,0,0.749781653555399,0.0958004251323699,0.0804351164696895,0.00907933599588723,0.797686023029545
"28",4,0.160655452617751,0.00083855101260372,0.001,9.61951694276612,7.56128924491149,1.4222060083159,7.67911908639821,18.8117779919708,2.0281469362201,206.877943914042,3.87913965326611,10.1,0.283546549080842,0.247327911163644,0.42870171268365,0.0974322074281023,0.84368772704309,0.632765795282318,0.92799594330092,40.8064849849303,1.45111749056629e-15,4.55729932414492,6.57648241936924e-16,31.1272250905411,3.57653272184014,3.02221470784472,0.325832864013745,33.2360697161401,158.294054015451,1.46562866547196e-14,1.29220649648975,1.62654765958702e-16,13.3442947074044,0.348469478027723,2.54980545749771,0.206175891326773,30.8429378678446,1.00000000049065,3.55609529175123e-17,0.111680761723632,1.61162678555251e-17,0.762800940029723,0.087646184789397,0.0740621180786254,0.00798483045755947,0.814480094149773
"29",4,0.131109999370081,0.0006450392404644,0.001,8.60226038054011,7.05236940932703,1.26579924331113,7.15337122933126,17.2727415539799,1.77933839953577,210.874119636562,5.0332041298911,10.1,0.289787707917493,0.262930808255271,0.455746734309136,0.103578803252076,0.9690025471386,0.72675191035395,1.00493200125451,33.3019398206733,3.05641862370283e-16,3.70264906664319,2.43245875201524e-16,25.8075712722589,2.66387712869735,2.26462913426189,0.233289056442296,27.6477056927161,167.615461038798,3.08698280993986e-15,1.07298218624537,6.39568345714976e-17,11.7617163277823,0.275921205001049,2.19443139942405,0.169543267434109,27.784064211877,0.999999999419634,9.17789966106301e-18,0.111184185799163,7.30425543887835e-18,0.774956996386743,0.079991650381208,0.068002919503858,0.00700526928951091,0.830213069435283
"30",4,0.106183471571244,0.00049618403112646,0.001,7.67602197069468,6.56931664104782,1.12604257037689,6.65535343872103,15.8220624098177,1.55820448658725,214.593000145562,6.53348794950362,10.1,0.296909258719979,0.280734685261487,0.486606787786578,0.110592451769677,1.12247316315468,0.841854872366009,1.09423735287836,26.9706019556585,9.19467690097756e-17,2.98531150569143,3.65988101074935e-16,21.2051596041069,1.96506418515466,1.68004151409132,0.165455561803722,22.7862297303441,176.212102868154,9.28662366998733e-16,0.886366626203068,1.02745554364721e-16,10.3185745994562,0.217321266121036,1.88580151255325,0.139289570864518,24.9335437022101,1.00000000654648,3.40914784782595e-18,0.110687612020776,1.35698900629871e-17,0.786232349496273,0.0728594860896921,0.0622915842906207,0.00613466333302067,0.844854331281739
