"","convergence","mu","x_C","x_W","x_CO2","C","AA","NT","ADP","ATP","LIP","rRNA","mRNA","tRNA","DNA","TC","p","tau tC","tau FERM","tau ATPS","tau ADPS","tau EAA","tau ENT","tau LIPS","tau rRNAp","tau mRNAp","tau tRNAp","tau DNAp","tau tRNAc","tau r","v tC","v FERM","v ATPS","v ADPS","v EAA","v ENT","v LIPS","v rRNAp","v mRNAp","v tRNAp","v DNAp","v tRNAc","v r","p tC","p FERM","p ATPS","p ADPS","p EAA","p ENT","p LIPS","p rRNAp","p mRNAp","p tRNAp","p DNAp","p tRNAc","p r","f tC","f FERM","f ATPS","f ADPS","f EAA","f ENT","f LIPS","f rRNAp","f mRNAp","f tRNAp","f DNAp","f tRNAc","f r"
"48",4,0.319687054722861,0.0033404284985729,0.001,0.001,0.189068947069301,1.10225149388291,3.3827694117314,1.07829042491345,16.9098752845466,32.4284170502977,28.323960090646,9.72842651671599,1.95659383039981,5.16010773666678,8.46914761741075,191.271091767532,0.20291476805427,0.0143620676489961,0.410476565071331,0.117999201361037,0.688115127436217,0.16093705492633,0.218981698116801,0.371070411354066,0.556605617031099,0.371070411354066,0.442119165131532,0.000764263666100427,0.00585099904102158,273.906862655586,890.003730919002,2.88462769619408e-16,5.7505837155241,73.5032478558262,71.7094645808168,57.5941396451906,9.05480337946647,3.11005202021672,3.30447482035489,1.64961964438765,6117.53917371865,6114.68919807883,55.579747504231,12.7822937913176,1.18407206824337e-16,0.678564285791627,50.5786967652877,11.5407100399806,12.61206250108,3.35996961474881,1.73107242371154,1.22619283089824,0.729328459961243,4.67541291641919,35.7770406341043,2.8559895123377,9.27994755882491,3.00776196969125e-18,0.0599605523648673,0.76640834393025,0.747704810286863,0.60052624167218,0.0944132003021532,0.0324280883890533,0.034455308418411,0.0172003591222226,63.7867468966068,63.7570305891773
"49",4,0.304676736273106,0.00310737534750967,0.001,0.001,0.177600546237133,1.07311937735457,3.26520912804451,1.06203986276139,17.086054703729,32.7211685733579,27.9170650071976,9.62215463298936,1.94732155023374,5.08390110193158,8.3804634378204,191.663903178471,0.215476545900436,0.0155034146556193,0.44310640336386,0.119308914957616,0.726409790034355,0.172848635780526,0.233324473787626,0.381756128872758,0.572634193309137,0.381756128872758,0.456419720803193,0.000781833707002623,0.00592356336212097,261.362100767906,849.795397753953,1.93759106022704e-16,5.52930222209399,70.0644478936123,67.7549923397739,55.3854380442934,8.50568025271711,2.93164666949435,3.11975864152553,1.54894639527176,5842.24096633463,5839.55324817811,56.3174027027502,13.1747304238164,8.58559005887173e-17,0.659695048590767,50.8955008832719,11.7113579932499,12.9227781871819,3.24709556670674,1.67876112565331,1.19098698200612,0.706969681269051,4.56766091191199,34.5909636720624,2.8594470756663,9.29723535999604,2.11983262865008e-18,0.060493648554968,0.766544116568278,0.741277385430129,0.605947566173294,0.0930568833573253,0.0320738487766312,0.0341318986114848,0.0169463370064386,63.9173728610265,63.8879677261569
"50",4,0.290024308719247,0.00289058171861365,0.001,0.001,0.166938401802848,1.04554203517513,3.15748601110288,1.04466570496053,17.3273716389956,33.1742533677714,27.5690373169348,9.55163493309624,1.94160803302879,5.05333547896304,8.30493099355323,191.663195959635,0.228624500517717,0.0167857424533573,0.47976859975502,0.120531395468811,0.766962047171066,0.1852795296444,0.248526963803139,0.390365279076867,0.5855479186153,0.390365279076867,0.468228899193107,0.000798460493906114,0.00598004526925351,248.899339909585,809.46023665029,3.05047276069463e-16,5.32833743044508,66.6265545127359,64.1376165984691,53.4518883348059,7.99569098989916,2.77020631860985,2.94639137826108,1.4655901290127,5561.2339934803,5558.69859151149,56.9044872660183,13.5873910586454,1.4635210449893e-16,0.642231946020244,51.1000386450426,11.8833874358772,13.2842355173937,3.12124014468437,1.62208854399695,1.15016889264456,0.686231652775901,4.44042564116175,33.2412692153744,2.86067216237527,9.30336081395937,3.50599664578184e-18,0.0612401244798538,0.765758277377507,0.737152193456955,0.6143380253291,0.0918967910564494,0.0318387831103208,0.0338637290011125,0.0168444515965435,63.9168720952945,63.8877319865451
"51",4,0.27574130421854,0.00268891322661735,0.001,0.001,0.156566294009546,1.01842075158242,3.04185905651857,1.03255126231629,17.5318427375603,33.264940448886,27.2135172984933,9.45320383626794,1.9353611211919,5.0020611575839,8.23163287607045,192.118043124054,0.243706596648048,0.0181259853655741,0.518088306736262,0.122117590748825,0.8120358218294,0.199490392583078,0.265063311333215,0.401162370746093,0.601743556119139,0.401162370746093,0.482905186944292,0.000816057554397013,0.00604543480992594,236.927772753892,771.026907490546,1.25751904066144e-15,5.11897021355282,63.3931472414135,60.5602045277541,50.9584336895994,7.50389075226035,2.60663875485623,2.77956754073396,1.37927486737309,5299.8772418994,5297.48797749403,57.7408611492533,13.9756224416375,6.51505910464894e-16,0.62511630959407,51.4775064185334,12.0811789761532,13.5072111741193,3.01027860399645,1.56852807386515,1.11505790428972,0.666058987676364,4.32500486062881,32.0256182243066,2.86413109110069,9.32065545609451,1.52016766128587e-17,0.0618813133329221,0.766336009773989,0.732089626535805,0.616017415720111,0.0907117243283111,0.0315106794542264,0.0336011507671578,0.0166735371919463,64.0682306303901,64.0393477080179
"52",4,0.261809151787884,0.00250131462941149,0.001,0.001,0.146752216997231,0.992635640861983,2.93441972111361,1.02150570691171,17.7574124621767,33.2428113360871,27.1527301225979,9.43252062493225,1.95065186597319,5.03311491783586,8.22115335070777,192.114292260713,0.260377721305385,0.0195897915783855,0.559943149233467,0.12371142303332,0.860979069759805,0.21495821840166,0.282482626508404,0.407951008515273,0.611926512772909,0.407951008515273,0.492760076137323,0.000830407978152116,0.00604766043783435,224.970322953508,732.137838129762,0.000486589162040969,4.91649263734309,60.1904349207469,57.548606961824,48.3515124385867,7.10883324212267,2.46952022403523,2.64041513608428,1.31771554748955,5031.99364629538,5029.72799031067,58.5772600519708,14.3424276556118,0.000272462267776094,0.608226300498552,51.8227046665027,12.3705460240111,13.6584622293058,2.90005569049084,1.51116489891605,1.07716001766457,0.649317613508284,4.17860766989444,30.41808698007,2.86430428955844,9.32152082448893,6.19521457670052e-06,0.0625963938969611,0.766339838386205,0.732704294570135,0.615607617334946,0.0905091004086597,0.0314417354164408,0.0336175558678652,0.0167770497261195,64.0669435723453,64.0380974202375
"53",4,0.248244166255793,0.00232680430642929,0.001,0.001,0.137467856388829,0.967204816537204,2.82561171640331,1.01761101475799,18.112259259638,33.161744014131,27.0913954528859,9.38083750637375,1.9606136219096,5.05341576786169,8.17790701779089,192.113931468142,0.278506800414785,0.0211647056041583,0.604977836229636,0.125664322034029,0.913976933574393,0.231690757042501,0.300700858685305,0.415984335973617,0.623976503960426,0.415984335973617,0.504256483971901,0.000845280148818491,0.00605367117720708,213.327204502826,694.269722768148,0.000509669896598866,4.74887869684891,57.0797750124182,54.6535308719061,45.7344971909777,6.72528087690766,2.32873818555083,2.49545894317141,1.25448098403671,4771.253240353,4769.11627434316,59.4130771675127,14.6940142922684,0.000308338991235764,0.59676462186136,52.1695977349662,12.6627179427576,13.7524025768677,2.7976114998165,1.45307791165915,1.03807183142458,0.632580170219959,4.03304564905629,28.8706617307404,2.86448093585157,9.32240400301109,6.843663965819e-06,0.0637662342479865,0.766446678597911,0.733867945367822,0.614106370632055,0.0903046515096198,0.0312694583545792,0.0335081246931172,0.0168447192262056,64.0666715666361,64.0379771560474
"54",4,0.23506616918257,0.00216446912225981,0.001,0.001,0.128728906909603,0.942684773871982,2.71927693709446,1.0180959752411,18.5596050154294,33.0674299623297,26.8857182809959,9.35467575760096,1.96908758609382,5.09079237788338,8.15056491644839,192.113339522487,0.298107837507938,0.022868213230724,0.653693038813255,0.12785816946056,0.971284632527187,0.249724611434825,0.32005853311774,0.423602380847366,0.635403571271049,0.423602380847366,0.515332579364449,0.000860002554233144,0.00607097869646241,202.018535432324,657.493422936184,4.37026571021658e-06,4.60205517327874,54.0588322652149,51.8426622484975,43.1835226997654,6.31992280203549,2.19896779428431,2.35862034647744,1.19667306237287,4517.9514371175,4515.93467704215,60.2233087342509,15.0356997935033,2.85681227253284e-06,0.588410350211923,52.506513031568,12.9463886857529,13.8212549301435,2.67713434571379,1.39723198959827,0.999117194282881,0.616684615888566,3.88544977582235,27.4161432189387,2.86470452319636,9.32352260957816,6.19721349866997e-08,0.0652590033022354,0.766576101432796,0.73514991443725,0.612359814117217,0.089619060936653,0.0311822525253365,0.0334461902745571,0.0169693079262779,64.0663783142202,64.0377798408291
"55",-1,0.220862600190456,0.00201345964861377,0.001,0.001,0.128728906909603,0.942684773871982,2.71927693709446,1.0180959752411,18.5596050154294,33.0674299623297,26.8857182809959,9.35467575760096,1.96908758609382,5.09079237788338,8.15056491644839,192.113339522487,0.35926419455772,0.022868213230724,0.653693038813255,0.12785816946056,0.971284632527187,0.249724611434825,0.32005853311774,0.423602380847366,0.635403571271049,0.423602380847366,0.515332579364449,0.000860002554233144,0.00607097869646241,189.811826931152,617.765233945782,4.10619806175493e-06,4.32398194655078,50.792397301893,48.7101364897207,40.5742142394218,5.93804964752883,2.06609801176237,2.21610376515103,1.12436564160908,4244.96006977923,4243.06516982085,68.1925931199498,14.1271870964002,2.68419308895768e-06,0.552856416466494,49.333874948544,12.1641199078328,12.9861234918743,2.51537196828308,1.31280605526983,0.938746831122787,0.57942224623917,3.65067650262785,25.759558253684,2.86470452319636,9.32352260957816,6.19721349866997e-08,0.0652590033022354,0.766576101432796,0.73514991443725,0.612359814117217,0.089619060936653,0.0311822525253365,0.0334461902745571,0.0169693079262779,64.0663783142202,64.0377798408291
"56",-1,0.203713741438992,0.00187298571964072,0.001,0.001,0.128728906909603,0.942684773871982,2.71927693709446,1.0180959752411,18.5596050154294,33.0674299623297,26.8857182809959,9.35467575760096,1.96908758609382,5.09079237788338,8.15056491644839,192.113339522487,0.444466069176584,0.022868213230724,0.653693038813255,0.12785816946056,0.971284632527187,0.249724611434825,0.32005853311774,0.423602380847366,0.635403571271049,0.423602380847366,0.515332579364449,0.000860002554233144,0.00607097869646241,175.07390296126,569.79890225646,3.78737264493086e-06,3.98824671758337,46.8486257161773,44.9280418765701,37.4238326522111,5.47699026229638,1.90567599852953,2.04403456731314,1.03706436218773,3915.36048805071,3913.61271744653,77.8144094645938,13.0302827954332,2.47577913338305e-06,0.509929924667299,45.503350213141,11.219637800154,11.9778169823105,2.32006611498659,1.21087333515118,0.86585790924816,0.534433052733148,3.36722002046714,23.7594594338222,2.86470452319636,9.32352260957816,6.19721349866997e-08,0.0652590033022354,0.766576101432796,0.73514991443725,0.612359814117217,0.089619060936653,0.0311822525253365,0.0334461902745571,0.0169693079262779,64.0663783142202,64.0377798408291
"57",-1,0.182658964187789,0.0017423122973402,0.001,0.001,0.128728906909603,0.942684773871982,2.71927693709446,1.0180959752411,18.5596050154294,33.0674299623297,26.8857182809959,9.35467575760096,1.96908758609382,5.09079237788338,8.15056491644839,192.113339522487,0.570953033127809,0.022868213230724,0.653693038813255,0.12785816946056,0.971284632527187,0.249724611434825,0.32005853311774,0.423602380847366,0.635403571271049,0.423602380847366,0.515332579364449,0.000860002554233144,0.00607097869646241,156.979188273336,510.907494734093,3.39592979555292e-06,3.57604258413414,42.0065989976483,40.2845165681549,33.5559028070633,4.91091745265141,1.70871538419601,1.83277394147349,0.929878862639268,3510.68949064154,3509.12236038345,89.6277436826024,11.6835415307542,2.21989566765146e-06,0.457226258720404,40.8003640711477,10.0600352468223,10.7398530298701,2.08027632508802,1.08572385740393,0.77636740516318,0.479196872780374,3.01920192907118,21.3038070931678,2.86470452319636,9.32352260957816,6.19721349866997e-08,0.0652590033022354,0.766576101432796,0.73514991443725,0.612359814117217,0.089619060936653,0.0311822525253365,0.0334461902745571,0.0169693079262779,64.0663783142202,64.0377798408291
"58",4,0.186399366797487,0.00162075562543275,0.001,0.001,0.0989687795177246,0.850953586596859,2.26255666784668,0.960566827578901,19.3268774336985,32.7152460818923,26.7553918016271,9.31220799889847,2.07835712071329,5.38893744631266,8.13929223521725,192.110644040722,0.394663081986356,0.0316929421537511,0.906101821945153,0.137492832499965,1.24741133318637,0.340024875966695,0.420828022742534,0.458462601465722,0.687693902198582,0.458462601465722,0.567071698750206,0.000918372807854547,0.00606492784977634,160.172601417094,521.252794923089,0.111619469295634,3.78156676424143,42.8935754394062,41.375363662037,33.8783397460482,4.98718809024196,1.73578967448117,1.88859327622181,1.00449452770395,3582.52724981303,3580.93024042479,63.2142125250424,16.5200346769786,0.101138604493325,0.51993832570328,53.505932124,14.068652897261,14.2569547291293,2.28643922585119,1.19369197463996,0.865849386527319,0.569620418210363,3.29009560962622,21.7180835432586,2.86432663674429,9.32143357706794,0.00199606309852083,0.0676248142042581,0.767055099244834,0.739905297120978,0.605837890405412,0.0891846393387569,0.0310406933296616,0.0337732419851988,0.0179631248210422,64.0654402670308,64.0368813469072
"59",-1,0.174027095390202,0.00150767965156535,0.001,0.001,0.0989687795177246,0.850953586596859,2.26255666784668,0.960566827578901,19.3268774336985,32.7152460818923,26.7553918016271,9.31220799889847,2.07835712071329,5.38893744631266,8.13929223521725,192.110644040722,0.479932984330948,0.0316929421537511,0.906101821945153,0.137492832499965,1.24741133318637,0.340024875966695,0.420828022742534,0.458462601465722,0.687693902198582,0.458462601465722,0.567071698750206,0.000918372807854547,0.00606492784977634,149.541133452418,486.654603086949,0.104210718975344,3.53056499768073,40.0465112777464,38.6290709165364,31.6296625033744,4.65616312126398,1.6205765097177,1.76323776137836,0.937821131021283,3344.73674536975,3343.24573759477,71.7697224580518,15.4235161844914,0.0944255223297734,0.485427381856355,49.9544720224368,13.1348450471039,13.3106483313087,2.13467665742344,1.11446058377913,0.80837857108412,0.531811821892079,3.0717152763795,20.2765441825846,2.86432663674429,9.32143357706794,0.00199606309852083,0.0676248142042581,0.767055099244834,0.739905297120978,0.605837890405412,0.0891846393387569,0.0310406933296616,0.0337732419851988,0.0179631248210422,64.0654402670308,64.0368813469072
"60",-1,0.159017384050534,0.00140249269913056,0.001,0.001,0.0989687795177246,0.850953586596859,2.26255666784668,0.960566827578901,19.3268774336985,32.7152460818923,26.7553918016271,9.31220799889847,2.07835712071329,5.38893744631266,8.13929223521725,192.110644040722,0.601193244392573,0.0316929421537511,0.906101821945153,0.137492832499965,1.24741133318637,0.340024875966695,0.420828022742534,0.458462601465722,0.687693902198582,0.458462601465722,0.567071698750206,0.000918372807854547,0.00606492784977634,136.643318652403,444.680994907847,0.0952226196979759,3.22605631549936,36.5925285913609,35.2973414379933,28.9016269472888,4.25457241354184,1.48080295571929,1.61115977741759,0.856934735524604,3056.25561579269,3054.89320636189,82.1490400652062,14.0932490484869,0.0862813891987263,0.443559620622407,45.64593487481,12.0019741444077,12.1626145222699,1.95056233683669,1.0183391630058,0.738656502931802,0.485943436191996,2.80678205139676,18.5277068853567,2.86432663674429,9.32143357706794,0.00199606309852083,0.0676248142042581,0.767055099244834,0.739905297120978,0.605837890405412,0.0891846393387569,0.0310406933296616,0.0337732419851988,0.0179631248210422,64.0654402670308,64.0368813469072
"61",-1,0.140480554048223,0.00130464437128424,0.001,0.001,0.0989687795177246,0.850953586596859,2.26255666784668,0.960566827578901,19.3268774336985,32.7152460818923,26.7553918016271,9.31220799889847,2.07835712071329,5.38893744631266,8.13929223521725,192.110644040722,0.786709633458781,0.0316929421537511,0.906101821945153,0.137492832499965,1.24741133318637,0.340024875966695,0.420828022742534,0.458462601465722,0.687693902198582,0.458462601465722,0.567071698750206,0.000918372807854547,0.00606492784977634,120.714657871477,392.844046029065,0.084122414998626,2.8499914100467,32.3268975982288,31.1826918248311,25.5325327522677,3.75861226406986,1.30818413909755,1.42334512382563,0.75704091818922,2699.98456321675,2698.78097134016,94.9673842471716,12.4503836262447,0.0762234734966813,0.39185339156789,40.3249384307859,10.6028909200458,10.7448052737458,1.72318315648644,0.89963025541029,0.652550508252649,0.429296479500977,2.4795924044853,16.3679118735274,2.86432663674429,9.32143357706794,0.00199606309852083,0.0676248142042581,0.767055099244834,0.739905297120978,0.605837890405412,0.0891846393387569,0.0310406933296616,0.0337732419851988,0.0179631248210422,64.0654402670308,64.0368813469072
"62",4,0.144347225401115,0.00121362267096208,0.001,0.001,0.0759581532439005,0.761180223213376,1.76353821440705,0.849027669700497,18.8414148153388,32.1460529277123,26.8960228555132,9.66474318620008,2.23907149603804,6.30124818930397,8.35241642666631,192.109324987543,0.530399207702972,0.0446999488069979,1.27827944911707,0.151530579186075,1.61761622556628,0.471230237952738,0.572482707026148,0.494493287967511,0.741739931951267,0.494493287967511,0.624456507078935,0.000993032783505629,0.0059810333393976,123.897002842951,402.920812118654,0.433646116012079,2.84226073963561,33.2530114612105,32.3353181994596,25.7788530428482,3.88236627351832,1.39507886314232,1.51616086149491,0.909567692689832,2774.31390686497,2773.0448035633,65.7148721446743,18.0105396749778,0.554320918287679,0.430689416074825,53.7906108885956,15.2373796894088,14.757947573999,1.91980406368625,1.03478570101383,0.749731369488274,0.567985464328939,2.7549846612525,16.5856734217554,2.8610872729204,9.30443498305349,0.010013958005475,0.065634808283463,0.767894022412653,0.746702222357823,0.595297276439117,0.0896534095183775,0.0322158106206669,0.0350118924993021,0.0210041606310132,64.0657483868185,64.0364416625144
"63",4,0.134825171437756,0.00112895132182519,0.001,0.001,0.0709350071792986,0.734197602575382,1.67213078981054,0.85471770770007,19.3172852597686,31.6197889020396,26.9210355377988,9.67223591358582,2.31971077488282,6.26893195455765,8.4405626727083,192.108467830905,0.574362396708332,0.0483113569375539,1.38165286777346,0.15636580684999,1.72885878331118,0.516659762946977,0.614110854796446,0.514733749512418,0.772100624268627,0.514733749512418,0.652715133848441,0.00101098174681232,0.00594408481073907,115.641475759862,375.904622118581,0.649995554371212,2.71969375833188,31.0934342596098,30.4276040802513,23.6841303307952,3.62963323166564,1.30406086523563,1.43877676166336,0.845209825504861,2591.30360605714,2590.10571099464,66.420115176323,18.1604623736471,0.898068221736985,0.425267108906446,53.7561569230353,15.7207187111471,14.5446815225551,1.86829472269013,1.00686620813271,0.740586957242315,0.551681244384422,2.61976064617272,15.3958080149318,2.85904762260337,9.29363110537865,0.0160700841304275,0.0672400098915621,0.768734649176509,0.752273079667438,0.585551646334067,0.0897367851259961,0.0322407863786194,0.0355714180648528,0.0208964398485255,64.0657719530129,64.036155943635
"64",4,0.125744035378629,0.00105018727611646,0.001,0.001,0.066243471568922,0.719417832410385,1.56694535512233,0.880185188578375,20.1403744819584,31.0392277353916,26.7550157297551,9.4562048122768,2.27006956378588,6.56689790481177,8.43122653874104,192.108191375542,0.623230990707298,0.0518137922383659,1.48192547780203,0.163704345062702,1.8587653353619,0.556658356395815,0.659144932935728,0.525386198365209,0.788079297547814,0.525386198365209,0.669504616045901,0.00103057560275406,0.00596863987032587,107.769250668372,350.14136909506,0.888311851804679,2.64320999889055,29.0349823033572,28.6041966290413,21.6833208360246,3.36428364447811,1.1890613524625,1.33446440362724,0.825748242470499,2416.76189649367,2415.64592128507,67.1651368618328,18.1421521523484,1.31641196542285,0.432704961731565,53.9692186183266,15.9227650815448,14.2924510582853,1.76754819419461,0.9370746353899,0.701109179875414,0.552842260025789,2.49065584819202,14.4181205583721,2.85684195261872,9.28185494818225,0.0235481507898134,0.0700685322351223,0.769684812906623,0.758265167884129,0.574800513618364,0.0891833857658504,0.0315206827075893,0.0353751544982902,0.0218896596827059,64.0656470428605,64.0360637918474
"65",4,0.1173244240833,0.0009769183963874,0.001,0.001,0.0619586188302573,0.702245770355436,1.48622024601015,0.88931701252859,20.8379602721263,30.8364297696383,26.4605086776711,9.39362935444165,2.25565292399352,6.59805579306937,8.36968943771552,192.10833209728,0.673310017164784,0.0561185244540096,1.60518656503153,0.169473684216976,1.99386328717804,0.601590137223635,0.709577478893508,0.54447487243897,0.816712308658455,0.54447487243897,0.696527839988182,0.00105055711411161,0.00600387802835772,100.527833827358,326.555506611486,0.970264158055561,2.54914029432028,27.1019590601626,26.767859514718,20.099257575044,3.10446394155891,1.10210215406184,1.23627565755935,0.774113095991342,2254.93359406328,2253.89994249166,67.686397519837,18.3258131833682,1.55745499104241,0.432012197264403,54.0376011806605,16.1032802786422,14.261980517731,1.69030260857167,0.900100394621305,0.673121030949032,0.539191322657414,2.36893652909243,13.5321403428424,2.85612123854631,9.2778495515885,0.0275664158205365,0.0724242576155159,0.770000485744848,0.760508300633492,0.571044995734042,0.0882016955922369,0.0313120978481388,0.0351241345587629,0.0219935193102312,64.0654780304537,64.0361106990933
