"","convergence","mu","x_C","x_W","C","AA","NT","ADP","ATP","LIP","RNA","DNA","p","tau tC","tau ATPS","tau ADPS","tau EAA","tau ENT","tau LIPS","tau RNAp","tau DNAp","tau r","v tC","v ATPS","v ADPS","v EAA","v ENT","v LIPS","v RNAp","v DNAp","v r","p tC","p ATPS","p ADPS","p EAA","p ENT","p LIPS","p RNAp","p DNAp","p r","f tC","f ATPS","f ADPS","f EAA","f ENT","f LIPS","f RNAp","f DNAp","f r"
"11",4,0.497570262151625,0.0725381502864057,0.001,11.1075449663344,10.8476052760517,4.74435498781518,2.32600789077439,11.5650102364909,38.0658486878931,36.3201814320002,5.003144684333,170.020301234151,0.395664204612479,0.016219066054405,0.266323024167265,0.093202005836179,0.132772679603278,0.0433330235442144,0.47370228769769,0.315801525131793,0.150073520344407,154.29365074445,499.913751054434,6.91175753113635,104.91132450452,89.3223523797752,105.224635059217,18.0718421965149,2.48941601216608,422.985229280874,61.0484745985584,8.10813414985723,1.8407601680031,9.77794587875152,11.859568073931,4.55970158845243,8.56067299140076,0.786161373329556,63.4788824118671,1.06929033345336,3.46451677683271,0.0479000625078112,0.727059503882447,0.619024357127954,0.72923081777573,0.125242004937932,0.0172522230494241,2.93138450403709
"12",4,0.463193436154366,0.055798577143389,0.001,9.87011481839358,10.3634330690267,4.50263711707266,2.32790164027177,11.2949479795039,39.4759910918301,35.3036190303443,4.76583426862024,172.095521380249,0.458828943110646,0.0172664747606569,0.276400382277744,0.10048425214773,0.14252682502932,0.0459260046205437,0.493221199733473,0.328814133155648,0.154228058101157,143.736991603057,470.544746759222,6.31001452559809,97.9915471894859,80.7051324610344,101.583444219022,16.3524046073499,2.20750315102444,398.567579474475,65.9506919431345,8.12464899367783,1.74409042705343,9.84660733613448,11.502646293242,4.66532172857355,8.06535261896427,0.725858235042464,61.4703038044269,1.07006006550155,3.5030032069203,0.0469753435164678,0.729504911955801,0.600814991077977,0.756245040073374,0.121736617346015,0.0164339112711043,2.96716416172844
"13",4,0.426674774061389,0.0429219824179915,0.001,8.70287280724797,9.85515369164241,4.24458512678441,2.3251410504376,10.9969439453187,40.9424302704809,34.1598450798901,4.5098313853848,174.26319620278,0.538643482225186,0.0185285655507952,0.288257789677132,0.109126761668556,0.15449512022501,0.0490630188877417,0.517046501664862,0.344697667776575,0.159213311624487,132.501684373285,438.300004161672,5.68419760559095,90.5559705789555,71.8402110011803,97.0505676954534,14.5751441814342,1.92423128741402,371.768549335183,71.3711686715288,8.12107035802336,1.63851423787569,9.88207981903448,11.0989620356174,4.76159383590809,7.53602731027152,0.66327803703433,59.1905018974858,1.07084455816022,3.54222798387881,0.0459382241232976,0.731850079959758,0.580594121286554,0.784337744645227,0.117792569241,0.0155511427082235,3.00453786556516
"14",4,0.388627416552029,0.0330169095523012,0.001,7.61394382244813,9.32668483563027,3.97360875540382,2.31719536583638,10.6730717018981,42.4425063116335,32.8941613402287,4.23820800865089,176.520622133533,0.639844412716599,0.0200558437074145,0.302207598132908,0.119448036483582,0.169280579333392,0.0528761047709279,0.546142393621895,0.364094929081263,0.165177322879134,120.77567291017,403.686061292591,5.04837393085453,82.7370007837612,62.9439640909177,91.6351198882406,12.7835729412987,1.64708382921212,343.00376673956,77.2776395036597,8.09626455214598,1.52565696012034,9.88277228816089,10.6551907068508,4.84530819990715,6.98165112520098,0.599694869987881,56.6564439274995,1.07163782039942,3.58189062768445,0.044794024371498,0.734122170879905,0.558499330704294,0.813074833556197,0.113428142552513,0.0146145103746582,3.0434590023023
"15",4,0.349782747224591,0.0253976227325394,0.001,6.6084619472121,8.78192051161754,3.69366454404339,2.30369631360748,10.326441617691,43.9515645528268,31.5164720551308,3.95483477933859,178.862942152278,0.768610344262938,0.0219139887761775,0.318629608632539,0.131870004149758,0.187697412750499,0.0575374572694533,0.58171787325713,0.387811915504754,0.172297410746337,108.784447406394,367.37256225602,4.4178043434351,74.6934533787504,54.2426216382747,85.4083277450372,11.0239181782707,1.38333297393641,312.815856413485,83.6128515714823,8.05059820595398,1.40764326896385,9.84982600701559,10.1811997423084,4.91417800808555,6.41281023762424,0.536473010403166,53.8973621004413,1.07243363812659,3.62168216947666,0.0435521997630983,0.736353163168281,0.534741991635466,0.841983995264882,0.108677489845278,0.0136373613080641,3.08384383021169
"16",4,0.310947043170918,0.0195366328711841,0.001,5.6891892790031,8.22444874741847,3.40901577557914,2.28441806961073,9.96119720437142,45.4445827733688,30.0412595556412,3.66420684566408,181.28168152629,0.933009919587552,0.0241890065865146,0.337987981852416,0.146951511141848,0.210857041153294,0.0632724245577092,0.625297679312434,0.416865119541623,0.180787880037244,96.777748043547,330.155279666935,3.80773786125338,66.60055904786,45.9532226136985,78.5047702306391,9.3412408319567,1.13937428422588,281.845014258259,90.2945989199742,7.98612823443606,1.28696963514807,9.78705279497489,9.68956055178312,4.96718715183841,5.84105621412107,0.474965397196472,50.9541626268174,1.07322574661217,3.66128736906606,0.0422262595654557,0.738573031031522,0.509602492782021,0.870585876884459,0.103590550191866,0.0126351960195313,3.12554623321189
"17",4,0.272944680375504,0.0150281791316801,0.001,4.85714160958617,7.65770591632266,3.12397388204739,2.25926335867781,9.58235114594745,46.8977427203863,28.4871316911584,3.37120583406522,183.763484562025,1.14359406093698,0.0269934877204813,0.360855658874761,0.165432557675182,0.240287069645919,0.0703754938587547,0.678814348223824,0.452542898815882,0.190909259352062,85.0119576806712,292.900008759793,3.23210568609486,58.6375663981854,38.2644954848766,71.1138299841582,7.77541105425812,0.920152698858965,250.786327792354,97.2191699122412,7.90639278978634,1.16632362690862,9.70056258510011,9.19446349154049,5.00467090532265,5.27806058696854,0.416408569694894,47.8774320944618,1.07400767530692,3.70038364117107,0.0408331534642248,0.740803977359639,0.483418603261369,0.898424190045715,0.0982314885902013,0.0116248477036732,3.16833594072456
"18",4,0.236555198928967,0.0115601377936001,0.001,4.11188215679197,7.08483322057116,2.84260839980579,2.22820077569643,9.19563108869427,48.2899482663903,26.8760843984275,3.08079864714076,186.290013505262,1.41416649133484,0.030475318407225,0.387948817089667,0.188288996867254,0.278107375804323,0.0792310364716652,0.744735465402185,0.496490310268123,0.202981727865223,73.7305144870335,256.475334455318,2.70236681921198,50.9744538565086,31.3211288707827,63.4624351023638,6.35767749130174,0.728778936834475,220.339356016086,104.267222976441,7.81616748112533,1.04838001085566,9.59792878249814,8.71063695748238,5.02819451017607,4.73478790536159,0.361831680465821,44.7248632008557,1.07477305320146,3.73865258097289,0.0393925236703123,0.743056925450742,0.456569515896806,0.925094794375293,0.092676153098026,0.0106234436108302,3.21189678457348
"19",4,0.202453678047498,0.00889241368738467,0.001,3.45178503949914,6.50918197994534,2.56853576480179,2.19120117379332,8.80713195120285,49.6042051737634,25.232402520561,2.79775880608555,188.837796621219,1.76279942863049,0.0348281936406465,0.420173538654856,0.216804636270746,0.327274904023413,0.0903374325505208,0.826227579963055,0.550818386642036,0.217400728635029,63.1452111194602,221.682234094479,2.22665299354711,43.7594501948576,25.2139873148865,55.7919654669507,5.10839269626253,0.566416560581797,191.154532401755,111.312342082136,7.72079177573364,0.93558066765512,9.48725168290393,8.25190527852705,5.04010291723164,4.22069493493393,0.311992656066996,41.5571346260299,1.0755156903467,3.77578468442628,0.037925286637918,0.745329288653056,0.429455195296764,0.950272129765582,0.0870082845536585,0.0096474441589157,3.25582407967618
"20",4,0.171163959504754,0.00684031822106513,0.001,2.87398835816521,5.93431295330703,2.30471168941657,2.14816042002336,8.42306653321573,50.8280686972085,23.5814303900339,2.52638861768517,191.379872412688,2.21315944837339,0.0403063466136584,0.458702260140784,0.252657823253798,0.391952267397106,0.104337592854045,0.927390617156712,0.618260411437808,0.234660266755754,53.4214130759296,189.193240363554,1.80941306213978,37.1093843916046,19.9778871730895,48.3329638455214,4.03629099634393,0.432426679050735,163.786683658351,118.230105094452,7.62568832305461,0.829981861131773,9.3759762826713,7.83037817529597,5.04294510314331,3.74321839812348,0.267352296506593,38.434226878309,1.07622988951846,3.81149446355345,0.0364525067353072,0.747607117900628,0.402475300953693,0.973717791134263,0.0813152772070133,0.00871168488856953,3.29965297263254
"21",4,0.143031685468661,0.00526178324697318,0.001,2.37440265984032,5.36442414829036,2.05331656040794,2.09883851418016,8.04934458793829,51.9539651721613,21.9479979417756,2.27029829527605,193.88740995809,2.79624627946867,0.0472436596601435,0.505096223508885,0.29803341665164,0.478045233382799,0.122054941494869,1.05359249853981,0.702394999026542,0.255384200032328,44.6693778971322,159.509471023041,1.45151173354058,31.1039180609282,15.5963616525187,41.2836844741907,3.13925913827486,0.32472459168996,138.660215187294,124.906581751036,7.53581116158207,0.73315309499018,9.2700069709511,7.45576634610084,5.03887769318999,3.30749987905894,0.228084929263963,35.4116281319175,1.07691059552023,3.84553014877712,0.034993734834891,0.749868041572999,0.376004500305368,0.995286689121864,0.0756827515233641,0.00782861481129671,3.34288637858777
"22",4,0.118219783169134,0.00404752557459475,0.001,1.94773807783707,4.80453520060298,1.8157390774403,2.04282982708939,7.69130675939731,52.9784523608305,20.3550810788157,2.03227228957448,196.332045446478,3.55267994902658,0.056080359711518,0.561508649086039,0.355761769449896,0.594010270664912,0.144537311148673,1.21195853579591,0.807972357197272,0.280368516297604,36.9425652285057,132.941404774958,1.15076751659319,25.7843488802598,12.0121313100652,34.7950063929648,2.40637327152773,0.240254789414134,116.051659209176,131.245110752919,7.45540180033414,0.646165913654341,9.17308558175468,7.13532937075428,5.02917666544003,2.91642462673915,0.194119228530872,32.5372315063518,1.07755362550542,3.87768125491466,0.0335659882292646,0.75208687987324,0.350374035022891,1.01491288047568,0.0701899347545368,0.00700783548129131,3.38503526631858
"23",4,0.0967242485645774,0.00311348121122673,0.001,1.58768910303179,4.2606865468709,1.59270221024512,1.97961600202732,7.35346751356233,53.902553873836,18.8228155435088,1.8142809838073,198.686188011808,4.53567972001087,0.0673992338642878,0.631021613197539,0.4295024511006,0.752056650113688,0.173109180403826,1.41205260707071,0.941368404713806,0.310633298432444,30.2422991261985,109.613353145456,0.902735489835859,21.1563319744519,9.14040739062354,28.9649112175469,1.82062268931554,0.175484964843763,96.0888611780122,137.169382833201,7.38785602329936,0.569645605086895,9.08669643932508,6.87410416286673,5.01409204133913,2.57081501494009,0.165196001406232,29.8483998903431,1.07815559839387,3.9077799561251,0.0321830466054818,0.754235571328462,0.325860853325944,1.03261597459456,0.064906260494858,0.00625614132347344,3.42562393123806
"24",4,0.0784045066292418,0.00239498554709749,0.001,1.28721487801883,3.73961957002276,1.38440149559334,1.90861173408258,7.0392595703621,54.7316887317553,17.3671521338338,1.61744187982788,200.924610307157,5.81494388883572,0.0819784892340007,0.718238229302348,0.523982982511155,0.969970257358922,0.2094385190602,1.66697858171574,1.11131905447716,0.347502921890078,24.5270564322307,89.487474308896,0.70155343500694,17.1958852073957,6.88195951629737,23.8400613999917,1.36166299460822,0.126814732589378,78.7669747040268,142.623456911729,7.33604794920975,0.503882496920365,9.01035121789065,6.67529604315664,4.99302715391851,2.26986304752682,0.140931628715002,27.3717538580911,1.07871422573713,3.93571123501969,0.0308547286360163,0.756285045807,0.302672587380753,1.04849978413324,0.0598867314959786,0.00557738579250992,3.46421741908892
