"","convergence","mu","x_C","x_W","C","AA","NT","ADP","ATP","RNA","DNA","p","tau tC","tau GLY","tau RESP","tau ADPS","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v GLY","v RESP","v ADPS","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p GLY","p RESP","p ADPS","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f GLY","f RESP","f ADPS","f EAA","f ENT","f RNAp","f DNAp","f r"
"11",4,0.793567888205103,0.0725381502864057,0.001,19.5788957682672,22.8661254088101,9.87028498956034,2.34052017505779,15.8272962429036,45.1212432820334,8.06731744376667,130.328316666411,0.0820201696031035,0.372929576745377,0.00679645452253102,0.0780698216033205,0.163306552569506,0.0113003884825776,0.35033702093628,0.161694009662899,0.131399740137736,201.566243585694,6.9274575597038e-16,565.534416294526,14.4173957080996,153.799625249937,192.990630943382,35.8067697445119,6.40196406733011,517.12183515145,16.5324974851591,2.5834538156619e-16,3.84362894127188,1.12556351091581,25.1164865860492,2.18086910315798,12.5444370416437,1.0351592397644,67.9496747584495,0.999999999908703,3.43681433747919e-18,2.80570003281558,0.0715268362911865,0.763022728905049,0.95745511496678,0.177642690086746,0.031761092298294,2.5655180446144
"12",4,0.77654776113798,0.055798577143389,0.001,19.1051184283776,22.6035249963617,9.65204513194772,2.30462171760359,15.6699221966834,44.7805161985486,7.91891265332895,131.965338655431,0.0962813928978276,0.376847994948315,0.00682814614353,0.0785788857601232,0.164256495729751,0.0113986106469937,0.35481192309039,0.163759349118642,0.132246494804831,197.243131312182,1.38677977947361e-15,557.042262930958,13.9580918341159,151.218599690395,186.757453173378,34.7742095965859,6.14941389158981,512.386941403449,18.990843422266,5.22605179329498e-16,3.80356597941525,1.0968113036623,24.8386372743044,2.1287754941475,12.338304180913,1.00702401634788,67.7613769843743,0.999999999914496,7.03081405232888e-18,2.82414023331278,0.0707659209223897,0.766660915751372,0.946838817225143,0.176301244876176,0.031176821469799,2.59774288691792
"13",4,0.755763370107443,0.0429219824179915,0.001,18.5454271070521,22.2832804224295,9.39049243892257,2.26094659448138,15.4766447252218,44.3513015309939,7.73905655925489,133.952850687818,0.114820983180969,0.381784910438386,0.00686806011007965,0.0792201528775378,0.165441236304275,0.0115218975827098,0.360497373862754,0.166383403321271,0.133325587326048,191.963896057302,3.14902051377692e-14,546.40733992328,13.4054217933674,148.012743273612,179.252684390317,33.5190891137153,5.84889546667459,506.183289356621,22.0414832805488,1.20224851482096e-14,3.75275845518181,1.06197956385844,24.4874112359736,2.06533107097103,12.083543599766,0.973159133415671,67.4871843481025,1.00000000026053,1.64042331879809e-16,2.84640680507197,0.0698330366917447,0.771044693049939,0.93378332133616,0.17461142335037,0.0304687266112397,2.63686713952397
"14",4,0.730748742726225,0.0330169095523012,0.001,17.8967461906195,21.8981861157842,9.08243902426013,2.20858177547818,15.2423436031935,43.8158294624279,7.52445546778763,136.331418415955,0.138922450549053,0.387968097370509,0.00691799642886319,0.0800227963075875,0.166907059082791,0.0116755947858583,0.367688727670464,0.16970248969406,0.134693662326441,185.610180693022,1.92026874742348e-14,533.237269720274,12.7522417798735,144.079120244486,170.377459106887,32.0183622911759,5.49848637278528,498.120063007709,25.7854211487271,7.45003012377936e-15,3.68893352766161,1.02047004641592,24.0478222352429,1.98925817317615,11.7727908929344,0.933106827010524,67.093615564786,1.00000000021853,1.03457080892508e-16,2.87288804873647,0.0687044306246916,0.776245784245324,0.917931648511803,0.17250326560011,0.0296238404243607,2.68368933889674
"15",4,0.701148185096685,0.0253976227325394,0.001,17.1605324325081,21.4424872941536,8.72664748635549,2.14683425603736,14.9625242773124,43.1557198793416,7.2729104052055,139.132343830561,0.170254358127562,0.395662523616192,0.00698001021113227,0.0810203428716098,0.168704937649792,0.0118657821033523,0.376741228189878,0.173880566856867,0.136417529496899,178.091638917431,7.23052945684881e-15,517.15181895027,11.9961956838266,139.323157081193,160.098237520315,30.2585546699413,5.09938793098063,487.761951825229,30.3208776717727,2.86084953197801e-15,3.60972497697851,0.971935887458557,23.5045045285548,1.89969080154679,11.3996450496042,0.886684464061977,66.5392804505833,0.999999999454625,4.06000500464694e-17,2.90385231901873,0.0673596792651562,0.782311611326144,0.898965489936492,0.169904408973786,0.0286335055323051,2.73882566595592
"16",4,0.666790752237763,0.0195366328711841,0.001,16.3431287176247,20.9124947672513,8.32441575826246,2.07535331200021,14.6339311351769,42.3535957961611,6.98383746969284,142.373243030271,0.210985837979624,0.405175943893053,0.00705640793607286,0.0822507890320495,0.17089084580795,0.0120993662422622,0.388080035826676,0.179113862689235,0.138574699436885,169.364851059351,0,497.832252065838,11.141596345888,133.672411951758,148.473006084128,28.2409860008964,4.65675823992276,474.665809093422,35.7335850250512,0,3.5129074543104,0.916405090525886,22.8433915396246,1.79642927770149,10.9597628590085,0.834089955962489,65.7766718280866,0.999999999946617,0,2.93940713746329,0.0657845844377052,0.789257104461296,0.87664592238311,0.166746440142367,0.0274954231090269,2.80262289429668
"17",4,0.627762665940553,0.0150281791316801,0.001,15.4561999557794,20.3078370782316,7.87994806636101,1.99423586983318,14.2550535524569,41.3949704896644,6.65869925003481,146.053055734604,0.263936761787304,0.416861310155516,0.00714973903664534,0.0837565310379797,0.17352421695797,0.0123839972582711,0.402211741830222,0.185636188537026,0.141253295698991,159.451717146996,2.10171745650416e-14,475.07802425678,10.2006972473764,127.092024718941,135.669863104817,25.9862170311222,4.18008279289821,458.433278183597,42.0851698852031,8.76124692495041e-15,3.39668389548104,0.854375015608917,22.0535440709572,1.68013521272007,10.4519616156659,0.775974637442829,64.7552114015254,0.999999999988054,1.31809019939341e-16,2.97944752650822,0.0639735804027167,0.797056481996107,0.850852317746596,0.162972324762458,0.0262153513780898,2.87506015225599
"18",4,0.584461012954586,0.0115601377936001,0.001,14.5154273593862,19.6314955281504,7.40027442299631,1.90408947211785,13.8266343747212,40.2705603450179,6.30119617165821,150.150322251706,0.332772962737287,0.431127340045079,0.00726278764143052,0.0855844719875825,0.176669164223058,0.0127282654197959,0.419740511725666,0.19372639002723,0.144552275758066,148.453097247071,0,448.870854693567,9.19399479403238,119.600124535011,121.971684635478,23.5365724914979,3.68280349731292,438.785047193448,49.4011769984344,0,3.26005369606679,0.786863189903843,21.129654042574,1.55248797574,9.87925298184957,0.713456226714089,63.4273771404233,0.999999999707693,0,3.02365435875886,0.0619319836489724,0.805642500681544,0.821617648009234,0.158545513169362,0.0248078589435363,2.95571500495484
"19",4,0.537611326194724,0.00889241368738467,0.001,13.5392103888065,18.890085141387,6.89477261695881,1.80602639159967,13.3518535364896,38.9782215764796,5.91715490772659,154.622674965762,0.422260023972267,0.448449664335299,0.00739857983157911,0.0877860923067793,0.180394663238268,0.0131418042159132,0.441388618209153,0.20371782378884,0.148581411740111,136.553276598207,4.87834335167799e-16,419.423271513324,8.14904793044046,111.278434409182,107.760534947725,20.955133394443,3.18112949724251,415.634506740595,57.6609898498507,2.18769143857233e-16,3.10313655751341,0.715373073834015,20.074035700926,1.41616785248508,9.24935737336169,0.648052778368731,61.7555617794223,0.999999998130747,3.57248354934251e-18,3.07149913336332,0.0596766926302727,0.814908561503055,0.789146459395237,0.153457565261731,0.0232958854634905,3.04375344420791
"20",4,0.488236955309541,0.00684031822106513,0.001,12.547061418259,18.0935106501627,6.37431398879287,1.70160620740974,12.8361927416669,37.5242021829293,5.51410434092173,159.409008329077,0.53859320357774,0.46938441588569,0.00756038113156584,0.0904176948560241,0.184774952476806,0.0136354596564493,0.468023452190626,0.216010824087981,0.153461827111277,124.012186579889,2.65646629572034e-16,387.200337941479,7.09789069579948,102.274768470577,93.4819104453847,18.320702224213,2.69218951467075,389.146844377509,66.7921208527429,1.24690388053671e-16,2.92738212910868,0.64177491505421,18.8978154837273,1.27466881848585,8.57451830153266,0.581542075665051,59.7191857527603,0.999999999445745,2.14210100435305e-18,3.12227651495715,0.0572354289333731,0.824715467362598,0.753812290321569,0.147733079460351,0.0217090722083533,3.13797260490309
"21",4,0.437579024264141,0.00526178324697318,0.001,11.557620910186,17.2539692871357,5.85021848790654,1.59268238329803,12.2870869031535,35.9234281219268,5.10057451837524,164.434421418935,0.689826337064856,0.494595568183902,0.00775176941529792,0.0935408415207885,0.189892247792883,0.0142217020584931,0.500693831080013,0.231089460498468,0.159327308146627,111.145073051778,2.1613732372801e-16,352.904118509382,6.07349590137684,92.7953646481844,79.5948258856286,15.7193386258157,2.23190442093718,359.765268399681,76.6707986261141,1.06900562435003e-16,2.7356313523937,0.56811991758785,17.621120377804,1.13197389914304,7.87057587860371,0.515769588518518,57.32043177877,1.00000000799573,1.94464153490183e-18,3.17516657860942,0.0546447609702815,0.834903094147247,0.716134546827527,0.141430819377665,0.0200810020408474,3.23689805942785
"22",4,0.386978953442706,0.00404752557459475,0.001,10.5875420669023,16.3850785960754,5.33323727308866,1.48127014683456,11.7132455088197,34.1985304007828,4.68530675166284,169.615791091049,0.886429410598106,0.524879764290292,0.00797664906231536,0.0972229727064009,0.195837971198676,0.0149149679322851,0.540676237023723,0.249542878626334,0.166326376128353,98.2926548846368,9.31054984352492e-16,317.415761961479,5.10599985960848,83.0869604135063,66.5181947458083,13.2341115037735,1.81311510331653,328.188706618853,87.1295001355116,4.88691920728238e-16,2.53191414001415,0.496420484989602,16.2715817604458,0.992116741547227,7.15536960821261,0.452449962162489,54.586438258165,1.00000000722526,9.47227432377682e-18,3.2292928156985,0.0519469120301349,0.845301829636686,0.676736174279651,0.134639883467649,0.0184460895734758,3.33889352541434
"23",4,0.337745945829077,0.00311348121122673,0.001,9.65063516532125,15.5007401171252,4.83274333601671,1.36936823636526,11.1239450724414,32.3779523056841,4.27649794776327,174.868119178887,1.14201340619133,0.561205464630448,0.0082393512481358,0.101538180075687,0.202715092027835,0.0157321785577161,0.589534158052558,0.27209268833195,0.174625450676428,85.7874706997862,1.20732575874619e-15,281.707730332772,4.21956592002189,73.4121591186787,54.5859202355972,10.935522125492,1.44436984420341,295.304991537124,97.9704416224019,6.77557813397463e-16,2.32108893952683,0.428447044228413,14.881752591705,0.858755443883663,6.44686382911707,0.393002473854906,51.5677672341689,1.00000000535277,1.40734509988501e-17,3.28378642641799,0.0491862728693175,0.855744538366722,0.636292457191178,0.127472253171985,0.0168366060935562,3.442285810608
"24",4,0.291035276484175,0.00239498554709749,0.001,8.75752351360751,14.6141919396655,4.35621881048373,1.25882727948982,10.5283288665676,30.4934708685088,3.88121861507985,180.110220833774,1.47427260046252,0.604759854956459,0.00854471503261534,0.106568195620242,0.210640649303955,0.0166933625121053,0.649193459884848,0.299627750716084,0.184412993220564,73.9229604386145,1.74819402947697e-15,246.742981980924,3.43047824792994,64.0229427356258,44.0195774005346,8.87467572517861,1.12957153273529,262.092139589916,108.982595119724,1.05723756770224e-15,2.10834846732474,0.365579876996383,13.4858342281821,0.734834763176803,5.76138143938477,0.338450977626394,48.3331959613582,1.0000000028629,2.36488639538938e-17,3.33783957275655,0.0464061265592808,0.866076555092535,0.595479094253969,0.120053034915389,0.0152803882483458,3.54547678806641
