"","convergence","mu","x_C","C","ATP","NT","AA","DNA","RNA","p","tau Cin","tau Met","tau DNAp","tau RNAp","tau RNase","tau r","v Cin","v Met","v DNAp","v RNAp","v RNase","v r","p Cin","p Met","p DNAp","p RNAp","p RNase","p r","f Cin","f Met","f DNAp","f RNAp","f RNase","f r"
"14",4,0.650815597941536,1.25989843416938,42.7553686551821,43.3221186028034,1.75045313560572,3.4810498610097,24.8317907863648,62.5911447466959,161.268071763075,0.286075095992868,0.251232318033412,0.360192199318009,0.332485107062778,0.107988350461131,0.285834462730033,221.277301706104,193.45144088957,16.1609167685871,40.7352933107549,1.65888010283415e-08,104.955776553364,63.3019253266163,48.6012539215904,5.82103615387268,13.54387835766,1.79139725917851e-09,29.9999780015443,0.999999992796284,0.874248908516337,0.0730346787834258,0.184091602271133,7.49683803125609e-11,0.474317858126691
"15",4,0.584646035881741,0.899927452978129,34.8924100435342,44.4235050611764,1.58184705351392,3.17168102389412,25.5803656774565,64.3700636982665,165.980125583149,0.341651734236665,0.2765870768174,0.387403092127355,0.357602854271405,0.107767585912976,0.303766801101694,198.77965111293,178.379941898617,14.9554593897303,37.6337025600051,-1.064162282421e-08,97.0396224573416,67.9134125336915,49.3375866925961,5.7937912117666,13.4579194522589,-1.14682200196153e-09,29.4774156939828,0.999999994532326,0.897375259110166,0.075236369639578,0.189323716706073,-5.35347693108657e-11,0.488176839950438
"16",4,0.516620915541633,0.642805323555806,27.9643744369244,45.3900749377572,1.4189512572832,2.86436379180217,26.2482636027849,65.9434722125501,170.170497773217,0.414747495941373,0.308770957627735,0.420063420039386,0.387750849267125,0.107582251634982,0.325756599627875,175.651110257277,161.204129533125,13.5604019738489,34.0677769938966,5.45468324912376e-09,87.9136383577746,72.8508581385278,49.7751534494884,5.6962288302438,13.2098094620264,5.86827105896354e-10,28.6384478923434,0.999999994153878,0.917751834045277,0.0772007753023086,0.193951388891495,3.10540776499818e-11,0.500501464038872
"17",4,0.448515443521422,0.459146659682719,22.0342563980624,46.2133477096409,1.26348738083657,2.56466180659226,26.8303292435388,67.2959066633574,173.798011488477,0.51207074239498,0.349908180127135,0.459299631219463,0.423968890356427,0.107429872406671,0.352586081260973,152.495251106986,142.612546825944,12.0338170204916,30.1832534375475,1.3255487062983e-08,77.9510922058954,78.0883564460631,49.901296723162,5.52712771967428,12.7967604672638,1.42403528386455e-09,27.4844701308894,1.0000000020309,0.935193365566008,0.0789127330692317,0.197929137332093,8.69239336548517e-11,0.511170622024931
"18",4,0.382189518286351,0.327961899773371,17.0851060461941,46.8962520169453,1.11659124884855,2.27690757838693,27.3285819656799,68.4292946102686,176.867265329194,0.643114756555449,0.402981533731036,0.506604450538368,0.467634877420032,0.107306812131379,0.385267783556352,129.944435757019,123.414687307353,10.4446975769123,26.152959142042,-1.73137022013188e-09,67.596814936789,83.5691841676104,49.7338399760532,5.29133027699107,12.2300358425599,-1.85787818941555e-10,26.0428750661656,0.999999996457406,0.949749684556835,0.0803781822519998,0.201262631193349,-1.33239272917834e-11,0.520197839203513
"19",4,0.319452621858713,0.234258499838122,13.0479436952608,47.449125931852,0.979062712347981,2.00446256124709,27.7497088600474,69.3568447719326,179.412849643666,0.821246921025565,0.472181211327206,0.563928351108961,0.520549247177503,0.107209093805293,0.425102095318991,108.613890849394,104.445691026078,8.86471725115809,22.1562259075268,1.28518875031966e-09,57.3139052138122,89.1988234406716,49.3172929066006,4.99906538249275,11.5334067164578,1.37783921290528e-10,24.3642611973056,0.999999994636335,0.961623689650274,0.0816167907648452,0.203990719929281,1.18326369985991e-11,0.527684851893136
"20",4,0.261890415378102,0.167327499884373,9.82418799855765,47.8865006518751,0.851539095204845,1.74995084735768,28.1030413818798,70.0981629889579,181.4866165882,1.06522166146038,0.563382496838896,0.633773109509928,0.585021331855319,0.107132854538267,0.473733828852887,89.0427411112365,86.4698804355417,7.35991718088849,18.3580370240963,1.67620553399982e-09,47.5296054038501,94.850256627498,48.7156171411362,4.66451759746725,10.7398432700861,1.79576683650241e-10,22.5163819518328,0.99999999868245,0.971105328098457,0.0826560040643523,0.206171067633407,1.88247296845605e-11,0.533784166435882
"21",4,0.210690400107376,0.119519642774552,7.30150598952796,48.2248235633268,0.734540326763048,1.5153708960984,28.3991199961277,70.6758876403037,183.148750788029,1.4012834156688,0.684797278186584,0.719307046939024,0.663975735636022,0.107074548572275,0.533210872842617,71.6347358679925,70.0963786496725,5.98342195468152,14.890731044576,-3.03515895863912e-10,38.5876835826958,100.380567357633,48.0018093100319,4.30391757681209,9.8870840994805,-3.24988275341381e-11,20.5753724441039,0.999999997647577,0.978524980031319,0.0835268235180227,0.207870257761362,-4.23699328925047e-12,0.538672796435378
"22",4,0.166521039153187,0.0853711734103943,5.36472905704348,48.4808817803638,0.628448551435122,1.30208270777571,28.6486817707098,71.1134512122009,184.461725758667,1.86609862823472,0.847871495468392,0.824496292838113,0.761073501081335,0.107031018625548,0.606053740472571,56.6171534516607,55.7238131943066,4.77060825882755,11.8418857939961,3.70935216007534e-10,30.7167582573234,105.653192390699,47.246632826258,3.9333488239862,9.01254548064191,3.97015740133741e-11,18.6160062370426,1.00000000246528,0.984221387591626,0.0842608287373818,0.209157209454201,6.55164017100746e-12,0.542534487525492
"23",4,0.129505684968851,0.0609794095788531,3.90355968891388,48.6706801692864,0.533445518622996,1.11075333043,28.8619174880569,71.4335681148158,185.48607245044,2.51084826241782,1.06853811284221,0.954269512652668,0.88086416552554,0.106999510359,0.695342969358832,44.0319324698842,43.5263992985546,3.73778239380526,9.25105316805067,-4.27623049718144e-10,24.0215008648762,110.557501132907,46.5096165652941,3.56685178333827,8.14892122910736,-4.57554569380638e-11,16.7031817398387,0.999999990472254,0.988518932563683,0.0848879926119319,0.210098729739747,-9.71165746441709e-12,0.545547271913059
"24",4,0.099295259371972,0.0435567211277522,2.81808360217748,48.8086466105783,0.449445331766405,0.941328160298962,29.0479616487439,71.6571679429295,186.277366717149,3.40696697367504,1.36895209332106,1.11475371899058,1.02900343291439,0.106977669008608,0.804838017620143,33.7603881878252,33.4805658456151,2.88432488613912,7.11521707675105,-3.08789187118387e-12,18.4964594433072,115.020527574369,45.8332906999284,3.21531189360067,7.32158279790789,-3.30335474529879e-13,14.8866537513428,1.00000000004013,0.991711518857252,0.0854351813198349,0.210756376302642,-9.14649397432386e-14,0.547874607991614
