"","convergence","mu","x_C","C","AA","NT","ATP","RNA","DNA","p","tau tC","tau EAA","tau ENT","tau ATPS","tau RNAp","tau DNAp","tau r","v tC","v EAA","v ENT","v ATPS","v RNAp","v DNAp","v r","p tC","p EAA","p ENT","p ATPS","p RNAp","p DNAp","p r","f tC","f EAA","f ENT","f ATPS","f RNAp","f DNAp","f r"
"11",4,0.198305493950653,0.0345716130336078,8.05478932440382,10.04638062018,2.76804258984708,8.05000649442209,34.4807336247602,3.59209240343656,187.007954825871,2.49378879146666,0.0479243122992356,0.103836009981677,1.86904817967019,0.686700789392685,0.257512796022257,1.18827859754223,50.3695954402485,35.3684868403023,8.09896862467492,5.30483099962692,6.83771891323897,0.712331658379876,37.0847048544458,125.611132539602,1.69501040888605,0.840964586953034,9.91498472331068,4.69546697536649,0.183434517044573,44.0669610747085,0.99999999953906,0.702179291194741,0.160790821330881,0.105318118019721,0.135750919782521,0.0141420960765219,0.736251790653037
"12",4,0.157992653902244,0.0246940093097198,7.02955950066914,9.25934939522626,2.4051017130726,7.67969222131271,31.2413524414691,3.0862858036125,193.298659168539,3.45797097472,0.0511742300288815,0.11087749839591,1.99579497112638,0.799805135766647,0.299926925912493,1.30302974686276,40.1301341297045,28.9487005263644,5.80350307108977,4.26731177097589,4.93590418372304,0.487610484813557,30.5397681577828,138.768839032139,1.48142745977338,0.643477902455415,8.51667937274208,3.94776151579377,0.14624751375283,39.794226371883,1.00000000096024,0.721370640342172,0.144617086449426,0.106336843063648,0.122997450556965,0.0121507315102854,0.761018343183226
"13",4,0.123845121930937,0.0176385780783713,6.09985436509565,8.51480936543908,2.08166051243601,7.27826878883908,28.1291554544678,2.63708869641986,199.259163040885,4.80782603127467,0.0550658559311116,0.119309354517408,2.14756838131335,0.946408915379585,0.354903343267344,1.44287965716658,31.4566609981475,23.2640654124708,4.0680527582051,3.36910561986539,3.48365868707284,0.326590571150812,24.6772753426548,151.238153603876,1.28105567437507,0.485356748724214,7.23538470252802,3.29696563958527,0.115908085581015,35.6063385862151,1.00000000088025,0.739559275993053,0.129322459304424,0.107103090917038,0.110744706513653,0.0103822389622829,0.784484893861752
"14",4,0.0957093179951128,0.0125989843416938,5.26787646429098,7.81737123187336,1.79670977079403,6.85727385362688,25.1931526519166,2.24398082364955,204.823635132169,6.6976231104512,0.0597130432184798,0.129378260306706,2.32880868552071,1.13693692275171,0.426351346031892,1.61279284774465,24.3101667638982,18.3913726541189,2.79795119948517,2.61665804661432,2.41121945846171,0.21476987422561,19.6035304277797,162.820334736807,1.09820483014257,0.361994058612453,6.09369598599308,2.7414044311825,0.0915674249631889,31.6164336644676,0.999999999717795,0.756530089963878,0.115093871048662,0.107636367585999,0.0991856403618765,0.00883457017184863,0.806392264299876
"15",4,0.0730674309360488,0.00899927452978129,4.53140642918071,7.168977938824,1.54777733446439,6.42778245653761,22.4650489517931,1.9038707993802,209.955135218521,9.34333902129834,0.0652506219754756,0.141376347613531,2.54477425704355,1.38532542272979,0.51949703352367,1.81885205602214,18.5591273940928,14.3306129084504,1.89366647439533,2.00374978493982,1.6414634127601,0.139110948144873,15.3408823422481,173.404219182475,0.935081405566166,0.267719649748203,5.0990908702714,2.27396099617736,0.0722677248919267,27.9027953893916,0.99999999656969,0.772159841084618,0.102034240494636,0.107965732198385,0.0884450746133586,0.00749555432826852,0.826595020545359
"16",4,0.0552051665577927,0.00642805323555806,3.88522064602776,6.56958498957277,1.3316158259595,5.99945357965557,19.9616044986805,1.61216763771404,214.640352584963,13.0473412964843,0.0718384480887538,0.155649970858966,2.8016994754614,1.71024517841465,0.641341941905493,2.06853601205129,14.0221122925721,11.0270058065935,1.26449575753262,1.51612647556825,1.10198370111044,0.0889999829590871,11.8492564144762,182.951284778817,0.792162984211356,0.196818727811239,4.24773075133271,1.88466231151566,0.0570794219005366,24.5106136093738,0.999999999065247,0.786401190220626,0.0901786927651735,0.108123971803747,0.0785889940892934,0.00634711668391356,0.845040758208514
"17",4,0.041345303122342,0.00459146659682719,3.32229994641695,6.01778348601244,1.14468895759476,5.58005795814911,17.6876667334876,1.36360032766832,218.883902682204,18.2329444817447,0.0796660030307865,0.172609673233371,3.10697411820067,2.13675510658052,0.801283164967693,2.37106245731171,10.5017069968593,8.39364625685104,0.835007923440733,1.1356913182196,0.731301942623008,0.0563784688851715,9.04982130499692,191.477040637286,0.668688248137644,0.14413044481238,3.52856353197351,1.56261316035196,0.0451751179843428,21.4576915416578,1.00000000036037,0.799264944488173,0.0795116378690971,0.108143496954211,0.069636483202707,0.00536850522704063,0.861747648355134
"18",4,0.0307379151682515,0.00327961899773371,2.83474366951381,5.51128974350035,0.983493168553339,5.17538506783835,15.6392634614746,1.1527805486168,222.703044401716,25.4927889411093,0.0889579249492314,0.192742170723335,3.46935907302002,2.69852990530834,1.01194871449063,2.73781372208653,7.80743045461744,6.33029011448152,0.546382953867283,0.843623275831379,0.480718353572742,0.0354340707109935,6.84542728653128,199.033176751951,0.563129472910909,0.105311036574608,2.92683206621647,1.29723285314663,0.0358574623051598,18.7415047586109,1.000000000241,0.810803266555294,0.0699824298371841,0.108053895700827,0.0615719033916324,0.00453850609691652,0.876783639376834
"19",4,0.0227114903124639,0.00234258499838122,2.41442699388857,5.04731712337358,0.844738783456431,4.78940526046981,13.8063452836183,0.974554888568807,226.123211709426,35.6565711842197,0.0999804775861453,0.216624368103315,3.89923862585967,3.44086758910107,1.2903253459129,3.18286811714275,5.76871854033792,4.73666771289711,0.354881547767156,0.62233404439181,0.313562677159428,0.0221335939106948,5.13559513216186,205.692723275287,0.473574300102327,0.0768759910365865,2.42662894408001,1.07892765298964,0.028559537219113,16.3459220087115,1.00000000016851,0.821095305755343,0.0615182636048956,0.107880812722096,0.0543556900929852,0.00383683026995593,0.89024886499774
"20",4,0.0166947140971585,0.00167327499884373,2.0534367204926,4.6228417794895,0.725438337129855,4.42455463819362,12.1750299509866,0.824199627061,229.174499325546,49.8858663245742,0.113049211973703,0.244939959276356,4.40891926697442,4.42474702350713,1.65928013381517,3.72366746606307,4.24045738700387,3.52057949196447,0.229129406922332,0.456466949151843,0.203258644156063,0.0137597771327681,3.82600274459944,211.538890363128,0.397998737257363,0.0561229476005717,2.01252592685259,0.899368080731634,0.0228313248421264,14.2467619451329,1.00000000149173,0.83023579201764,0.0540341256503048,0.10764568728641,0.0479331887834117,0.0032448804215,0.90226180836829
"21",4,0.012219162802355,0.00119519642774552,1.74433919864881,4.23479504530653,0.622939085349072,4.08207746477405,10.7293394036524,0.697508536653085,231.889002048101,69.8068795210706,0.128537973451528,0.27849894247831,5.01298096460958,5.73227254204968,2.14960220326863,4.381844816093,3.10366736135949,2.60188617138446,0.147238309400178,0.333228515924038,0.131103544934951,0.00852297036539648,2.83348946810139,216.657333567901,0.334441175621313,0.0410057134602439,1.6704682071923,0.751521250795997,0.0183209958758495,12.4159111372542,1.00000000308065,0.83832636570314,0.0474401064002147,0.10736605381726,0.0422414937151668,0.0027460966009964,0.912948826961028
"22",4,0.00891124121539782,0.00085371173410394,1.48032433048332,3.88017083249993,0.534914006455179,3.76230520074255,9.45244390576511,0.590808180768312,234.299033181446,97.6962979961658,0.146889576239784,0.318260748519532,5.72869347335158,7.47405178488733,2.80276941933275,5.18429197395105,2.26345526548661,1.91368281933829,0.0942645896711637,0.242316329291199,0.08423300771929,0.00526483421085679,2.08789520121436,221.13120011797,0.281100058389956,0.0300007188676311,1.388155974097,0.629561861690788,0.0147561163240463,10.8242583341065,0.999999998575436,0.845469687778746,0.0416463232007425,0.107055939050737,0.0372143460856894,0.00232601645971776,0.922437138509631
"23",4,0.00647921412755379,0.00060979409578853,1.255267202079,3.5561097373364,0.459339759642374,3.46494114281008,8.32756109055934,0.500939401221225,236.435841443878,136.741483861298,0.168628255124843,0.36536121943716,6.57650194986888,9.79907113165474,3.67465167437053,6.16447562376712,1.64572038695721,1.4017673961782,0.0601779057714822,0.175641940017962,0.0539560514660193,0.0032456936454409,1.53191844414324,225.038247733319,0.236377590108425,0.0219866730358433,1.15510956100688,0.528719186298747,0.0119267935887132,9.44347390652028,0.999999999124121,0.851765224554436,0.0365663002024525,0.106726477508653,0.0327856735848793,0.0019722023670127,0.930849769464087
"24",4,0.00469897983605847,0.00043556721127752,1.06373006216131,3.25993553843663,0.394467119888291,3.18926028307702,7.33853334815518,0.425211327704288,238.328861961678,191.404744072485,0.194374791726844,0.421145382074828,7.58061687734691,12.9079909553927,4.84049660827227,7.36411840739867,1.19354087667239,1.02323063639978,0.0383352727265131,0.12697652143299,0.0344836202292239,0.0019980594549461,1.11990251670869,228.449386039529,0.198890241838734,0.0161447230793501,0.962560361401724,0.445114258028019,0.00967160001479295,8.24709473778655,0.99999999858701,0.857306737417113,0.0321189440777471,0.106386403461594,0.0288918635754141,0.00167406034529247,0.938302606148338
