"","convergence","mu","x_C","x_C2","C","AA","NT","ATP","RNA","DNA","p","tau tC","tau tC2","tau ATPS","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v tC2","v ATPS","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p tC2","p ATPS","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f tC2","f ATPS","f EAA","f ENT","f RNAp","f DNAp","f r"
"11",4,0.903597485335828,0.0725381502864057,1e-05,33.7265803537878,15.7678550370853,4.6874810739029,14.8071504801827,36.9055822434915,6.73039911775988,141.374951604344,0.0699583799555882,0.237858491849,0.110512687333974,0.221025374667949,0.0434924387933595,0.322406837603316,0.241805128202487,0.536367854736059,272.809171199104,2.15788429680897e-14,86.5908200092535,136.093866380584,43.6649591391257,33.3477913100735,6.0815717181143,127.74605075916,19.085287654116,5.13271104423622e-15,9.56938421767509,30.0801978067784,1.89909556277297,10.7515559373361,1.47055522897125,68.5188751966942,1.18863971242174,9.4019821940899e-17,0.377279425547771,0.59296604100937,0.190249852106906,0.145297567887762,0.0264976343218893,0.556594297654898
"12",4,0.882995681586287,0.055798577143389,1e-05,32.8967677171363,15.6176046097429,4.5889854252343,14.5511059345914,36.6487790873526,6.61141558543774,143.085341825919,0.0821223645305,0.2792160394037,0.111198279657199,0.222396559314397,0.0439013786330962,0.325794624763015,0.244345968572262,0.539595636204204,266.623276714702,5.66959423010252e-16,84.6847468561313,133.878047298892,42.2506193940003,32.3607136695422,5.8378514111138,126.343738930584,21.8957339226812,1.5830416459553e-16,9.41679816360716,29.7740170870038,1.85486043949885,10.5429465670319,1.42645545742954,68.1745301886664,1.18879170273619,2.52789878726113e-18,0.377583404012422,0.596921295726728,0.188382598811121,0.144286531839971,0.0260291952182588,0.563328117424877
"13",4,0.857897701984213,0.0429219824179915,1e-05,31.9182380619916,15.4320144428549,4.4706699447327,14.2443081521755,36.3217818392102,6.46626927674753,145.1467189148,0.0979355444778854,0.33298085122481,0.11205254599433,0.224105091988661,0.0444143369285349,0.330107029789398,0.247580272342049,0.543716413937372,259.084698217906,6.18549170482029e-15,82.3573627425705,131.100335702062,40.5431481966793,31.1603731718304,5.54739755293282,124.521036607555,25.3736009858592,2.05965029311506e-15,9.22835217668363,29.380252792255,1.80069704415083,10.2862582348822,1.37342619694472,67.704131484024,1.18897450658943,2.83860528944332e-17,0.37794900819846,0.601637063196871,0.186057956931852,0.142999141099253,0.0254577530580611,0.571443775255116
"14",4,0.827777604734758,0.0330169095523012,1e-05,30.786269387477,15.2055925097496,4.33094071501647,13.8829210848678,35.9092278306592,6.2917734617727,147.593275361989,0.118492678409486,0.402875106592253,0.113108511843255,0.22621702368651,0.0450534170975556,0.335573381673493,0.25168003625512,0.548950069517149,250.034174596652,1.09909089378458e-15,79.5573254060656,127.659520083939,38.5180994985823,29.7248546015378,5.20818916571993,122.174407954105,29.6272190418624,4.42796360988036e-16,8.99861068290967,28.878756678637,1.73537200251478,9.97486997839093,1.31079723805191,67.0676497396224,1.18919201066749,5.22740586159661e-18,0.378384018567012,0.607163727175955,0.183196622076568,0.141374912719131,0.0247707616605224,0.581075887251926
"15",4,0.792255106485792,0.0253976227325394,1e-05,29.5038817722528,14.9333194442385,4.16905394241673,13.465242034874,35.3948832240803,6.08549874896719,150.448121012057,0.145216952520567,0.493737638569929,0.114402691384,0.228805382768,0.0458438606383837,0.342470763453542,0.256853072590157,0.555556168117251,239.355962249132,4.50662535180042e-15,76.2463301200344,123.460331713377,36.1659987122225,28.0417769777459,4.82126745938215,119.193292132994,34.7585434054469,2.22509055911731e-15,8.72278537388489,28.2483884543435,1.65798900481109,9.60348877016262,1.23835736072125,66.2185686426864,1.18944807089653,2.23950837931209e-17,0.378896140384502,0.613519930771035,0.17972218864356,0.139349933953072,0.0239586564919968,0.592315437055341
"16",4,0.751185098662361,0.0195366328711841,1e-05,28.0828465171381,14.6112543209928,3.98540634594889,12.9923263389808,34.7629727137527,5.84625459614177,153.718939091198,0.179958508864973,0.611858930140909,0.115974848719149,0.231949697438298,0.0468141871973685,0.351131701227585,0.263348775920688,0.563835383779999,227.004814659822,1.14862434751688e-14,72.407599313115,118.427328587851,33.4988242825765,26.1134270877773,4.39161933560803,115.471376427495,40.8514479513511,7.02796064405476e-15,8.39746037645528,27.469183034378,1.56822023085629,9.16925207821373,1.156527576342,65.1068478436012,1.18974636790141,6.02001172349232e-17,0.379492736400037,0.620685002909765,0.175569423841903,0.136862097298239,0.0230167503785109,0.605192673587392
"17",4,0.70474212936809,0.0150281791316801,1e-05,26.5434863732696,14.2371746392193,3.78171963807182,12.4683063078204,33.9999813499031,5.5745311529054,157.39480046506,0.2251225321127,0.76541660918318,0.11786785731319,0.235735714626379,0.0479964270431279,0.361953432492738,0.271465074369553,0.574129794611932,213.031487246783,5.72549415264754e-15,68.0539728785269,112.521467748552,30.5549633603413,23.9612192550061,3.92860695492731,110.922746831212,47.9581878287302,4.3823883202176e-15,8.02137596484188,26.5253286105139,1.46652906973007,8.67284555606053,1.06647957918809,63.6840538559951,1.19009011630382,3.19851966020766e-17,0.380180233188349,0.628595745963241,0.170693827326301,0.133858194290957,0.0219469730429346,0.619664568760078
"18",4,0.653479108317954,0.0115601377936001,1e-05,24.9131738870601,13.8111226308368,3.56105461228804,11.9002907920236,33.0966928096514,5.27279621592563,161.444868783437,0.283835762334745,0.965041591938132,0.120127788781773,0.240255577563546,0.0494265342966037,0.375409377242932,0.281557032932199,0.5868226358541,197.600527958414,1.9795108045087e-15,63.2336692425875,105.756289638248,27.4007342677591,21.6279973055242,3.44566216952536,105.50084889511,56.0860964908244,1.91031025804181e-15,7.59612086267005,25.4085384480151,1.35432333203752,8.11935299947867,0.970150416938285,61.9102862334733,1.19048156946347,1.19259353892888e-17,0.380963141043288,0.637148670451283,0.165080880464036,0.130301940195478,0.0207590402201797,0.635609719619832
"19",4,0.598339271542519,0.00889241368738467,1e-05,23.2238122465487,13.3357281518666,3.32762011278003,11.29782179103,32.0500720820433,4.94554149921085,165.819404120565,0.360162961623404,1.22455406951958,0.122804314967836,0.245608629935672,0.0511450634800864,0.392063961541507,0.29404797115613,0.602338539611223,180.994055155977,2.86186572971312e-15,58.0317603635148,98.2094374667947,24.1269742747272,19.176816782455,2.95911169802111,99.2162614691131,65.1873549412065,3.50450932573882e-15,7.12655057781906,24.1210853829725,1.23397563086333,7.51853875748496,0.870120791227479,59.7617780389908,1.1909213621598,1.88307678404755e-17,0.381842724287766,0.646207506341078,0.15875288855919,0.126181386149777,0.0194706358236647,0.652832299687262
"20",4,0.540607790860259,0.00684031822106513,1e-05,21.5088435857311,12.8162004318994,3.08639891329267,10.6719896159014,30.8645364727049,4.59902795635609,170.453003223806,0.459388320698661,1.56192029037545,0.125951462151508,0.251902924303017,0.0531981856439633,0.412591962703538,0.309443972027653,0.6211456060058,163.597425072486,1.11716929603919e-14,52.5660921720504,90.0252997514806,20.8404105202538,16.6856088784349,2.48627034359024,92.1482215183186,75.1547463746744,1.74492939126806e-14,6.6207761686607,22.6776362686536,1.10867202775287,6.88434811605703,0.769361370655121,57.2374628973527,1.19140782202595,8.13585077661564e-17,0.382815642479512,0.655614513838598,0.151771509221865,0.121513923120886,0.0181064092769925,0.671074815841758
"21",4,0.481803709436707,0.00526178324697318,1e-05,19.8003899060643,12.2599797067668,2.84266957881334,10.0344074981576,29.5522750460862,4.24075325229639,175.269525509383,0.588381287496495,2.00049637748808,0.129628717970477,0.259257435940954,0.0556390876990167,0.437803588175749,0.328352691131812,0.643760152346407,145.866980213095,1.48329732993313e-14,46.9776755528837,81.4063565444109,17.6512151350355,14.2383957394982,2.04321064776218,84.4455075416324,85.8254016210068,2.96733093526896e-14,6.08965585515335,21.1052032669991,0.982097506892451,6.2336207446186,0.670893714741885,54.362652799971,1.1919365467926,1.21206066974468e-16,0.383873089667353,0.665203402200833,0.144235031012582,0.11634753955152,0.0166958789460488,0.690037502005446
"22",4,0.423529565969835,0.00404752557459475,1e-05,18.127023723171,11.6761062328284,2.60151352956796,9.39624198126963,28.1324812628337,3.87874145369852,180.187891834196,0.756072144333679,2.57064529073451,0.133902399754035,0.26780479950807,0.0585297807053094,0.468677094301486,0.351507820726114,0.670755072537152,128.285027692097,6.27078030284937e-15,41.4170358566398,72.5938786239554,14.6595171593392,11.9149375789025,1.64276168439414,76.3148996215566,96.9927359730695,1.61199518547504e-14,5.54584049190298,19.4409891104015,0.858018324581844,5.5842583232636,0.577443579653746,51.1886060313226,1.19250037004049,5.82913529826608e-17,0.385000739942668,0.674811618153268,0.136270615142127,0.110757800247377,0.0152706356444824,0.709401148953527
"23",4,0.367308540438095,0.00311348121122673,1e-05,16.5123835968911,11.0744350782346,2.36740927338224,8.76745942618401,26.6296615366504,3.52080031968325,185.127850660025,0.974070258222018,3.31183887795486,0.138847224546426,0.277694449092852,0.0619433476482996,0.506400320480807,0.379800240360606,0.702772033569751,111.310949258796,2.59978095619285e-15,36.0291600550758,63.8418083833275,11.94409178281,9.78130211138752,1.29322002659683,67.9990406203752,108.424685087453,8.61005564488614e-15,5.00254887638623,17.7285158080995,0.739857029645798,4.95325452392624,0.491165276940626,47.7878240575732,1.19308982898508,2.78658320414755e-17,0.386179658828036,0.684290384309553,0.128023114683921,0.104841187152167,0.0138614185814301,0.728849805748129
"24",4,0.314441837211195,0.00239498554709749,1e-05,14.9746149654885,10.4648487454946,2.14396101855678,8.15635627149115,25.0713805719697,3.17388310120752,190.014955333085,1.25746780627686,4.27539054134131,0.144548040274332,0.289096080548664,0.0659666825014218,0.552423806475031,0.414317854856273,0.740537613164806,95.3382209997504,2.74593318731238e-15,30.9399886916273,55.389547227273,9.55564364349264,7.8834909684712,0.998001633437258,59.7486516525383,119.884743614894,1.17399367761906e-14,4.47231473148472,16.0129010067697,0.630354110327008,4.35502808911439,0.413489895908781,44.2461238845862,1.19369397564793,3.43807957485917e-17,0.387387951238437,0.693511669776547,0.11964261689659,0.0987062227242901,0.0124956027606595,0.748090375327106
"25",4,0.265911445237603,0.00184229657469037,1e-05,13.5264742263759,9.8565846579293,1.93378586301488,7.56936688677859,23.4859027092753,2.84365462024948,194.784230984367,1.62588461874815,5.52800770374372,0.151101670545644,0.302203341091288,0.070703791687999,0.608527229940446,0.456395422455334,0.784883206111224,80.6649142825851,5.47823626998691e-15,26.246814412128,47.4392596639437,7.5155464355746,6.24517033213314,0.756160309827126,51.795356370548,131.151843404693,3.02837323034159e-14,3.96593750417403,14.336302769341,0.53137762960235,3.80035620271924,0.345108104047508,40.6533053697891,1.19430136752321,8.11091802061598e-17,0.388602735455952,0.702371944417581,0.111273004695038,0.0924641838947848,0.0111954906309035,0.766867051119554
"26",4,0.222339174752868,0.00141715121130029,1e-05,12.1758626192117,9.25775014860117,1.7385329033094,7.0110923209321,21.900101127427,2.53428100908372,199.382379964018,2.10482647496083,7.15641001486681,0.158618895870833,0.317237791741667,0.0762797858108436,0.676903620204609,0.507677715153456,0.836768977959173,67.4810200859412,4.24024105393154e-15,22.0137393562556,40.1414405341521,5.81926433083054,4.86925041167648,0.56346994815154,44.3305138214626,142.035837634252,3.03449035438051e-14,3.49179503067757,12.7343819523838,0.443892236732436,3.29601323134659,0.28606113583521,37.0943987427903,1.1949010232689,7.50828657865115e-17,0.389802045808801,0.710793172786358,0.103042972597717,0.0862208705804213,0.00997748428773117,0.78496999985834
"27",4,0.183998129653052,0.00109011631638484,1e-05,10.9265850109611,8.67504528460838,1.55899472421361,6.48447565294781,20.3379052419351,2.24843313705912,203.768560744143,2.72745088803731,9.27333301932684,0.167226577722784,0.334453155445567,0.0828457168862217,0.760264381690103,0.570198286267577,0.897311758520381,55.8715327111259,7.62530383234745e-16,18.272015633621,33.5898326131149,4.44269613084017,3.74213652557707,0.413707491868822,37.4930340590167,152.386861508966,7.07119818109072e-15,3.05556664250764,11.2342255083447,0.368058345867097,2.8450131118178,0.23589530287966,33.6429403237608,1.19548315318097,1.63158621700785e-17,0.39096630796927,0.718721629040813,0.0950603665480624,0.0800704930784848,0.00885209896479968,0.802238428126549
"28",4,0.150862553381409,0.00083855101260372,1e-05,9.77916598731667,8.11367470713469,1.39527196385773,5.9910547307038,18.8193486981577,1.98743405017215,207.914049946312,3.53686262503675,12.0253329251249,0.177070024975091,0.354140049950182,0.090584500661365,0.861971148747764,0.646478361560823,0.967817664926523,45.8311491437935,6.67068723502061e-16,15.0241211445905,27.8244616495283,3.34945866419436,2.83913499757916,0.299829375486125,31.3664444587704,162.098478469168,8.0217234840504e-15,2.66032150630144,9.85375623840087,0.303409040581928,2.44725245531329,0.193833203412075,30.3569990331347,1.19603964675134,1.74082617460251e-17,0.392079292843977,0.726125351514445,0.0874096642212109,0.0740919240084949,0.00782454350461475,0.818559251757135
"29",4,0.122678219121165,0.0006450392404644,1e-05,8.73163957835184,7.57739406190752,1.24694713916827,5.53124099647522,17.3601872833478,1.75149356678546,211.801097410761,4.58909788313601,15.6029328026624,0.188315525788842,0.376631051577683,0.0997181502122941,0.986201488743569,0.739651116557677,1.04982019199212,37.2852627664678,1.06164911414018e-15,12.249990210355,22.8401884611677,2.49756022547782,2.12971685953101,0.214870111575418,25.9833814382607,171.105720433767,1.65648397879354e-14,2.30686334737116,8.60232419836206,0.249052085728449,2.10032993747176,0.15892891794163,27.2778784901194,1.19656426501715,3.40706031743383e-17,0.393128529744549,0.732990766085442,0.0801520786980374,0.0683471940289283,0.00689564396372227,0.833862588231344
"30",4,0.0990372383308495,0.00049618403112646,1e-05,7.78023014254192,7.06865851727088,1.11325098270596,5.10458579137386,15.9719657016498,1.53997168616958,215.421337527431,5.95700371866506,20.2538126434612,0.201153327070328,0.402306654140656,0.110516764490452,1.13815536837862,0.853616526283963,1.14512459614148,30.1124082414262,8.51666667678493e-16,9.91389934162467,18.5979121440819,1.84458721960868,1.58181937380644,0.152514542905937,21.3347343462545,179.379727872137,1.72494971218411e-14,1.99421383680814,7.48206380868746,0.203857811331591,1.80035621210311,0.130188934323153,24.4309290520405,1.19705264757108,3.38561376831379e-17,0.394105292393012,0.739319146873826,0.0733275132697847,0.0628817547309046,0.00606288065421095,0.848115502076499
