"","convergence","mu","x_C","x_W","x_CO2","C","AA","NT","ADP","ATP","CI1","LIP","rRNA","mRNA","tRNA","DNA","TC","p","tau tC","tau tW","tau FERM","tau ATPS","tau ADPS","tau EAA","tau ENT","tau LIPS","tau Maint","tau rRNAp","tau mRNAp","tau tRNAp","tau DNAp","tau tRNAc","tau r","v tC","v tW","v FERM","v ATPS","v ADPS","v EAA","v ENT","v LIPS","v Maint","v rRNAp","v mRNAp","v tRNAp","v DNAp","v tRNAc","v r","p tC","p tW","p FERM","p ATPS","p ADPS","p EAA","p ENT","p LIPS","p Maint","p rRNAp","p mRNAp","p tRNAp","p DNAp","p tRNAc","p r","f tC","f tW","f FERM","f ATPS","f ADPS","f EAA","f ENT","f LIPS","f Maint","f rRNAp","f mRNAp","f tRNAp","f DNAp","f tRNAc","f r"
"11",4,0.703376126159871,0.0485193928301464,0.001,0.001,12.6405250083624,6.09609636233454,12.2596337181799,2.98296670745184,22.0305157026766,8.51822859609871,7.48815440195931,50.0730551607839,8.93466234655051,2.52170901700651,14.1882020562695,15.9206041674874,176.345648606341,0.016252521137566,1.11294473952897,0.000373197971784685,0.00276372198637035,0.110522835156624,0.116109349209938,0.0162969045403955,0.0241885845282499,0.0184302845968718,0.230454663535358,2.07409197181823,0.230454663535358,0.138272798121215,0.000327262144549175,0.00575826061090644,295.406909811042,4.9741697843665e-14,771.889386840208,2812.95128071909,17.5938863594043,173.720688173309,271.123621816391,29.2610501963174,1913.18306315485,35.2201915639818,6.28442818986317,12.8540073010807,9.97964259951234,12415.5194685936,12403.7319181878,4.80110704588702,5.53597609503464e-14,0.28806755361089,7.77421530111196,1.94452620186483,20.1705960481054,4.41847578338801,0.707783386058985,35.2605083398588,8.11665739652828,13.0344820560633,2.96226592765158,1.37991310648425,4.06312952698397,71.4239209327439,1.23524785683149,2.07995560076266e-16,3.22766556616849,11.7623925692945,0.0735690659121429,0.726415329589392,1.13370697049474,0.122355464084302,8,0.147273691649365,0.026278418666325,0.0537491996396176,0.0417300060478514,51.9156570333434,51.8663672371592
"12",4,0.701671685236099,0.0451343189117641,0.001,0.001,12.6154857180059,6.08535046311952,12.2363620663251,2.97829948620392,22.02804779575,8.50485326144755,7.61625529727264,50.0110811485885,8.93164112815261,2.51916275163438,14.1627635219175,15.9045143251588,176.406183033855,0.0166188723305463,1.09663056926247,0.000373522927887864,0.00276472582341492,0.110574545347701,0.11619948276386,0.016316306029207,0.0241961427110429,0.0185596712364429,0.230711800117463,2.07640620105717,0.230711800117463,0.138427080070478,0.000327641915113207,0.00576331744848491,294.697543867578,8.41786465883172e-15,770.418645646213,2806.45854445534,17.5462458389276,173.285665659729,270.173968770335,29.6895038312537,1908.54698384219,35.0913595900094,6.2670796823149,12.8099015177785,9.93761014802421,12389.6694760374,12377.9223735433,4.89754085766084,9.23128771278905e-15,0.287769028221176,7.75908841019913,1.94016815619842,20.1357047200517,4.4082411555822,0.71837147172107,35.4220045594157,8.09599073958028,13.0130031148781,2.95539543849411,1.37563435566974,4.05937503474852,71.3378959914337,1.23527498714989,3.52849145663066e-17,3.22934107326085,11.7637493578723,0.0735480802410403,0.726356404644036,1.13248024201714,0.124448615968507,8,0.147091415142907,0.0262695327298606,0.0536948856956732,0.0416551868291691,51.9334114629763,51.8841714805455
"13",4,0.699860905571463,0.0419854129411759,0.001,0.001,12.5889156701366,6.07394023228407,12.2116399804508,2.9733971970858,22.0255368183985,8.49062714215603,7.75074088845769,49.945292711102,8.92844263484155,2.51645164062083,14.1357443484192,15.8874395512649,176.471833003585,0.017007989270631,1.08009041070482,0.000373867592469727,0.00276578361285886,0.110629694335374,0.116295610088796,0.0163369824707498,0.024204191955932,0.0186987513508318,0.230986127157895,2.07887514442106,0.230986127157895,0.138591676294737,0.000328046845714294,0.00576869474353525,293.944024449943,4.64037378952846e-15,768.851585296871,2799.5657641368,17.4957765983979,172.824606478027,269.167151080783,30.1357807613654,1903.62166315438,34.9547577858236,6.24866794776307,12.7631218731547,9.89305484061135,12362.2778936183,12350.5736853745,4.99939681401072,5.01202323215569e-15,0.287448691161474,7.74299311357027,1.93555241724074,20.0987430487181,4.39737902890841,0.729412222289971,35.5953481453806,8.07406412668968,12.9902004823452,2.94810409192421,1.37109505403609,4.05540626884502,71.2466894984648,1.2353043890575,1.9501243884099e-17,3.23111088796017,11.7652191854039,0.0735262765161295,0.726298128764302,1.131179188767,0.126646092948655,8,0.146897919738535,0.0262601253965928,0.053637220547304,0.0415757186718211,51.9526674145259,51.9034802951722
"14",4,0.697938069167468,0.0390561980848148,0.001,0.001,12.5607582719438,6.06183371337333,12.1854111791268,2.96816063534752,22.0230556207716,8.47550349155694,7.89179033968456,49.875477899199,8.92505288445155,2.51358052640697,14.1070551697158,15.8693142145896,176.543007847217,0.0174211779897048,1.06335617935097,0.000374235770830096,0.00276691738949121,0.11068844908883,0.116398055006803,0.016358996325959,0.0242127529536968,0.0188482443919161,0.231278663639653,2.08150797275687,0.231278663639653,0.138767198183792,0.000328477486846541,0.0057744111785678,293.143981352345,6.6752112733465e-15,767.182487478081,2792.25182918679,17.4423212199422,172.336206915614,268.100293552827,30.5998939552995,1898.39154813551,34.8099947437716,6.22913417739165,12.7135347083771,9.84585084679036,12333.2673374766,12321.6086021904,5.10691347574991,7.09812715598628e-15,0.28710712956871,7.72593014201556,1.93066348434459,20.0595992922274,4.38585171721924,0.740907672748987,35.7813478508061,8.05080906564283,12.965992453613,2.94036931748979,1.36628113574461,4.05120065962085,71.1500344504252,1.23533622614472,2.81299662544431e-17,3.23297894254349,11.7668110435033,0.073503577223879,0.726240936269961,1.12979977735843,0.128950822543865,8,0.146692582056468,0.0262501555425045,0.0535760274359146,0.0414913387344581,51.9735450764712,51.9244140727108
"15",4,0.695897253057966,0.0363313470556417,0.001,0.001,12.530930045911,6.04899448982442,12.1575914905358,2.9626011665755,22.0206007359232,8.45943305365353,8.03958129290903,49.8014283719896,8.92146344361917,2.510536290158,14.0766096097285,15.8500873999151,176.620144381382,0.0178598097292018,1.04646032749732,0.000374628013099957,0.00276812546563107,0.110751044612152,0.116507218377806,0.016382432374895,0.0242218585287935,0.0190089319871606,0.231590574109297,2.08431516698367,0.231590574109297,0.138954344465578,0.000328935693185346,0.00578048625445931,292.294964523589,4.51000268707482e-15,765.405412907612,2784.49486253321,17.3857415765413,171.819133137843,266.970512430744,31.0817918748423,1892.84052831767,34.6566772024306,6.20842190367165,12.6610019873806,9.79587395977944,12302.5578912677,12290.9473309705,5.22033245119508,4.71953888893013e-15,0.286742309053531,7.70783113789706,1.92548904095887,20.0181692659759,4.37362636598771,0.752858765613832,35.9808768653316,8.02615977003149,12.9403079368565,2.93216871905643,1.36117924454858,4.04675040791698,71.0476521009583,1.23537069351902,1.90613107426784e-17,3.23494938514612,11.7685344153447,0.0734800055955839,0.726185351876645,1.12833810746021,0.131365707400474,8,0.146474789329381,0.0262395983635858,0.0535111196023833,0.0414017929697897,51.99617276666,51.9471012886417
"16",4,0.69373231310959,0.0337966019122248,0.001,0.001,12.4993501098508,6.0353855758919,12.1281005563064,2.95670173401183,22.0181900225008,8.4423654619954,8.19428322959159,49.7229249277072,8.91766389460603,2.50731011793292,14.0443167953829,15.8297017656409,176.703707558261,0.0183253373776855,1.029436265574,0.000375045790609346,0.00276941238440898,0.110817714072575,0.116623510424161,0.0164073760300893,0.0242315401108065,0.0191816521505794,0.231923069537434,2.08730762583691,0.231923069537434,0.13915384172246,0.000329423089340358,0.00578694054487177,291.394431240445,3.25733564573491e-15,763.514138163094,2776.27217846867,17.3258894279072,171.272006568078,265.774833890499,31.5813281063317,1886.95189165808,34.4943997246728,6.18647160113892,12.6053821366507,9.74299637650484,12270.0667312293,12258.5071779433,5.33990126245993,3.35321944286641e-15,0.286352763588791,7.68864255354124,1.92001546067487,19.9743426433593,4.36066763897592,0.765264218761116,36.1948548106632,8.00004706599734,12.9130693500807,2.92347891782438,1.35577537567866,4.04204328901391,70.9392522076418,1.2354079932982,1.38099361626974e-17,3.23702640873239,11.7703994076039,0.0734555639897433,0.726131947826523,1.12679007902829,0.133893516823392,8,0.146243896846198,0.0262284232194295,0.0534423042468741,0.0413068141040673,52.0206870582058,51.9716786936062
"17",4,0.691436889275018,0.0314386994532324,0.001,0.001,12.4659392783773,6.02096827234976,12.0968585591254,2.95044008308873,22.015845693522,8.42424807750517,8.35605708293637,49.6397384344561,8.91364218389916,2.50389320047745,14.0100821494324,15.8080968078878,176.794191676603,0.018819300314118,1.0123180257294,0.000375490777735495,0.00277078394860497,0.110888696711694,0.116747356987966,0.016433916635795,0.0242418307005362,0.0193673053608605,0.232277422124586,2.09049679912127,0.232277422124586,0.139366453274752,0.000329941377095724,0.00579379598413189,290.439749312963,1.54515226958486e-15,761.502155147613,2767.56029612678,17.2626109741308,170.693406211532,264.510208988876,32.0982562001667,1880.70833882805,34.3227463275458,6.16322102374581,12.5465296048494,9.68708761989099,12235.7081737732,12224.2025934762,5.46587286547781,1.56418549499745e-15,0.285937036483633,7.66831164530448,1.91422843276235,19.9280040304696,4.3469387238399,0.778120492586878,36.4242526927994,7.97239903719845,12.8841938224176,2.91427555322423,1.35005504414596,4.03706640459615,70.8245358952969,1.23544833961421,6.57263962809977e-18,3.23921424465907,11.7724167601718,0.073430252284149,0.726081350042392,1.12515142737636,0.136536880440137,8,0.145999230689577,0.026216594658527,0.0533693793803998,0.0412061239689188,52.0472331457746,51.9982916695892
"18",4,0.689004411609385,0.0292453018169604,0.001,0.001,12.4306020677943,6.00570503656923,12.0637706499418,2.94381171814247,22.0135812261939,8.40502758517078,8.52505603826986,49.5516372588228,8.90939012930118,2.50027463553351,13.9738097798639,15.7852135879808,176.892121987683,0.019343327394194,0.995139751513466,0.000375964249645174,0.0027722421959184,0.110964274189702,0.11687923780923,0.0164621516239608,0.024252765827687,0.0195668606444021,0.232655030309509,2.09389527278558,0.232655030309509,0.139593018185706,0.000330492424622838,0.00580107472282185,289.428200178227,1.29428385656099e-14,759.36269921573,2758.33495294279,17.1957538409167,170.081876957648,263.173546063387,32.6322289976953,1874.09199957753,34.1412966737968,6.13860910383761,12.48429698285,9.62801658531659,12199.3937500041,12187.9452428459,5.59850443315975,1.28799331540599e-14,0.285493227419176,7.64677254702461,1.90811434410209,19.8790401439731,4.33240281871091,0.79142180831656,36.6700969905224,7.94314441244815,12.8536045840041,2.90453449293788,1.34400389428637,4.03180721936755,70.70318107141,1.23549196194625,5.52495333997588e-17,3.24151727615042,11.7745978471264,0.0734040968951069,0.726034269378404,1.12341783059835,0.139298301278919,8,0.145740109584773,0.0262040886155917,0.0532921414131827,0.0410994405290115,52.0759653325629,52.0270947022596
"19",4,0.686428102111198,0.0272049319227538,0.001,0.001,12.3932634645172,5.98955402704279,12.0287587201865,2.9367838892346,22.0114279643461,8.38464738918417,8.70142088722756,49.4583726593154,8.90489225179552,2.49644576726268,13.9353982193568,15.7609852677767,176.998051166963,0.0198991512792741,0.977935865949444,0.000376468301785396,0.00277379551530871,0.111044699159795,0.117019611514099,0.0164921786793465,0.0242643815957718,0.0197813578202211,0.233057298435419,2.09751568591877,0.233057298435419,0.139834379061252,0.000331078090265515,0.00580880158590009,288.35697779504,4.22008831256005e-15,757.088684987973,2748.57109640044,17.1251537137214,169.435915300132,261.761669631535,33.1827768071686,1867.08443774246,33.9496168780422,6.11256828790471,12.4185318063364,9.56564895187688,12161.031826839,12149.6436339919,5.73805912357778,4.12697571832654e-15,0.285019891538361,7.6239741807027,1.90165754220545,19.8273249849573,4.31702022696734,0.805159558856465,36.9334653435499,7.91220599251403,12.8212078651298,2.89422947331908,1.33760658150361,4.02625119288801,70.5748692092532,1.23553909814041,1.80820458989532e-17,3.24393977983508,11.7769546608136,0.0733770936870018,0.725991441522598,1.12158470967939,0.142180079856659,8,0.145465801939163,0.0261908595641045,0.0532103703734018,0.0409864653510495,52.1070459632485,52.0582503432244
"20",4,0.683700987091111,0.0253069134165152,0.001,0.001,12.3538314427239,5.97247445950688,11.9917297421135,2.92934166439145,22.0094084706839,8.36305037079355,8.88528244252284,49.3596933294678,8.90013687583881,2.49239586653118,13.8947447920697,15.7353465134835,177.112565676821,0.0204886094357038,0.960740370345215,0.000377004646828177,0.00277544855153534,0.111130268429586,0.117168995475229,0.0165241047178998,0.0242767168094149,0.020011915738784,0.233485767686663,2.10137190917996,0.233485767686663,0.140091460611998,0.000331700412896846,0.00581700176264633,287.223195494206,6.21222530016837e-15,754.672773943934,2738.2429378603,17.0506480841698,168.753987722881,260.271377797791,33.7493132029788,1859.66668488782,33.7472710518717,6.08503236725699,12.3490804898336,9.49985072971713,12120.5280947308,12109.2035979482,5.88480387335557,5.96833563555168e-15,0.284515142611573,7.59985239563625,1.8948430984922,19.772735223929,4.30075150180276,0.819322519140966,37.2154930001989,7.87950748887615,12.7869160830047,2.88333453839319,1.33084796432202,4.02038417355004,70.439258673508,1.23559000256664,2.67240375951268e-17,3.24648617981542,11.7794998861335,0.0733492651031637,0.725953695226024,1.11964742891973,0.145184353635994,8,0.145175568616082,0.0261768731642318,0.0531238445692907,0.0408668964472638,52.1406473244938,52.091931081418
"21",4,0.680815905941845,0.0235413148060607,0.001,0.001,12.3122171649951,5.95442425797676,11.9525919839296,2.92146495545182,22.0075499231221,8.34017764478708,9.07675866308534,49.2553383232372,8.89511049593644,2.48811426318568,13.8517437564771,15.7082288681192,177.236281317995,0.021113656267965,0.943586808407228,0.000377575214310076,0.00277720726743672,0.111221287158036,0.117327925184873,0.0165580412246407,0.0242898120353464,0.0202597366998483,0.233942056679711,2.1054785101174,0.233942056679711,0.140365234007827,0.000332361521876096,0.00582570206486525,286.023888270131,1.01555672557178e-15,752.107341475224,2727.32395740705,16.9720698487941,168.034523751456,258.699430036042,34.3311204012441,1851.81926416182,33.5338177830068,6.05593271074379,12.275787075161,9.43048747444024,12077.7852189881,12066.5279431274,6.03901006136237,9.58265929438775e-16,0.283977090641689,7.57434391516515,1.88765545431896,19.7151420311867,4.28355582732784,0.833896461509065,37.5173707076253,7.84497030047929,12.7506361811881,2.87182287572537,1.32371258115768,4.01419107627549,70.2959967540317,1.23564494140671,4.38728225902305e-18,3.24916089180289,11.7822468323506,0.0733206319958057,0.725921916910235,1.11760120457818,0.148313050050414,8,0.144868642127168,0.0261620896939307,0.0530323333933662,0.0407404228131679,52.1769503222217,52.1283180347043
